fulcrum_id,created_at,updated_at,created_by,updated_by,system_created_at,system_updated_at,version,status,project,assigned_to,latitude,longitude,geometry,date,fire_scar,site,plot,gps_altitude,gps_horizontal_accuracy,gps_vertical_accuracy,gps_speed,gps_course
4bdd1b47-a6d7-4cc1-9140-fbfc0b5b36b5,2024-08-03 02:00:41 UTC,2024-08-03 02:00:49 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-03 04:16:01 UTC,2024-08-03 04:16:01 UTC,1,,,,,,,2024-08-02,Teklanika,Tekl6,A,,,,,
2487b5f8-45e2-4cfd-97c8-f8cf74551325,2024-08-03 02:00:50 UTC,2024-08-03 02:00:59 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-03 04:16:02 UTC,2024-08-03 04:16:02 UTC,1,,,,,,,2024-08-02,Teklanika,Tekl6,B,,,,,
0e7fa426-77c0-41aa-982f-d54645c3903a,2024-08-03 02:01:00 UTC,2024-08-03 02:01:08 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-03 04:16:02 UTC,2024-08-03 04:16:02 UTC,1,,,,,,,2024-08-02,Teklanika,Tekl6,C,,,,,
4eed4a5a-3103-4253-8ec8-440a2de7444c,2024-08-02 23:39:41 UTC,2024-08-02 23:39:48 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-03 15:18:38 UTC,2024-08-03 15:18:38 UTC,1,,,,,,,2024-08-02,Teklanika ,Tekl5,A,,,,,
b454284b-635e-46a3-bdda-3237f27b9f46,2024-08-02 23:33:18 UTC,2024-08-02 23:39:59 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-03 15:18:38 UTC,2024-08-03 15:18:38 UTC,1,,,,,,,2024-08-02,Teklanika ,Tekl5,B,,,,,
2d7937c9-e82f-4648-b505-9930af224ae0,2024-08-02 23:39:50 UTC,2024-08-02 23:40:05 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-03 15:18:39 UTC,2024-08-03 15:18:39 UTC,1,,,,,,,2024-08-02,Teklanika ,Tekl5,A,,,,,
9fbb7f7a-5fb5-4255-90dc-4f574a32c0f2,2024-08-03 20:08:31 UTC,2024-08-03 20:08:39 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-04 04:43:52 UTC,2024-08-04 04:43:52 UTC,1,,,,,,,2024-08-03,Teklanika,Tekl1,C,,,,,
480ee454-2b6e-4a2a-813e-a7c04cd8d8ff,2024-08-03 20:09:00 UTC,2024-08-03 20:09:08 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-04 04:43:53 UTC,2024-08-04 04:43:53 UTC,1,,,,,,,2024-08-03,Teklanika,Tekl1,B,,,,,
3b32fc37-7249-44af-9228-3e2c1f0ff40a,2024-08-03 20:09:47 UTC,2024-08-03 20:09:54 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-04 04:43:53 UTC,2024-08-04 04:43:53 UTC,1,,,,,,,2024-08-03,Teklanika,Tekl1,A,,,,,
0f46bba2-228b-4798-ae0b-81d4bd9b4a7f,2024-08-04 01:48:45 UTC,2024-08-04 01:48:51 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-04 04:43:53 UTC,2024-08-04 04:43:53 UTC,1,,,,,,,2024-08-03,Teklanika,Tekl3,C,,,,,
8f5a0756-308a-47e1-97b6-205f080b0e3b,2024-08-04 01:48:53 UTC,2024-08-04 01:48:59 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-04 04:44:04 UTC,2024-08-04 04:44:04 UTC,1,,,,,,,2024-08-03,Teklanika,Tekl3,B,,,,,
10b8bd19-193f-4290-b38a-99df421ee0d0,2024-08-04 01:48:59 UTC,2024-08-04 01:49:05 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-04 04:44:21 UTC,2024-08-04 04:44:21 UTC,1,,,,,,,2024-08-03,Teklanika,Tekl3,A,,,,,
00c35602-bc39-44ea-ac9c-47ce9bd6affc,2024-08-03 23:52:10 UTC,2024-08-03 23:52:18 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-04 04:45:01 UTC,2024-08-04 04:45:01 UTC,1,,,,,,,2024-08-03,Teklanika ,Tekl2,A,,,,,
ee7709b2-fd3c-4018-8f5b-32862b7dd9b0,2024-08-03 23:52:20 UTC,2024-08-03 23:52:27 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-04 04:45:01 UTC,2024-08-04 04:45:01 UTC,1,,,,,,,2024-08-03,Teklanika ,Tekl2,B,,,,,
70f4e1fb-7680-42ae-acbe-7789625cc034,2024-08-03 23:52:28 UTC,2024-08-03 23:52:34 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-04 04:45:02 UTC,2024-08-04 04:45:02 UTC,1,,,,,,,2024-08-03,Teklanika ,Tekl2,C,,,,,
cfee9f28-5ddc-4ff1-b367-4a6cedb5ccf5,2024-08-04 22:55:56 UTC,2024-08-04 22:57:05 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-05 05:44:47 UTC,2024-08-05 05:44:47 UTC,1,,,,,,,2024-08-04,Munson Creek,MuCr4,A,,,,,
0419d9ca-7e1f-4aec-b729-3e5f32ab3ed1,2024-08-04 23:04:15 UTC,2024-08-04 23:04:22 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-05 05:44:48 UTC,2024-08-05 05:44:48 UTC,1,,,,,,,2024-08-04,Munson Creek,MuCr4,B,,,,,
f0a194c3-3c35-4642-9027-2bb53dddfa41,2024-08-04 23:04:24 UTC,2024-08-04 23:04:32 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-05 05:44:48 UTC,2024-08-05 05:44:48 UTC,1,,,,,,,2024-08-04,Munson Creek,MuCr4,C,,,,,
1a818d49-6438-4154-b092-173c4dc4c97f,2024-08-05 01:39:17 UTC,2024-08-05 01:39:24 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-05 05:44:49 UTC,2024-08-05 05:44:49 UTC,1,,,,,,,2024-08-04,Munson Creek,MuCr5,A,,,,,
1dda8a76-345e-40e1-8fbb-54b90f563dbb,2024-08-05 01:39:25 UTC,2024-08-05 01:39:31 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-05 05:44:50 UTC,2024-08-05 05:44:50 UTC,1,,,,,,,2024-08-04,Munson Creek,MuCr5,B,,,,,
bd4e7193-9387-4bc3-9a3a-ae999909d8b0,2024-08-05 01:39:31 UTC,2024-08-05 01:39:52 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-05 05:44:50 UTC,2024-08-05 05:44:50 UTC,1,,,,,,,2024-08-04,Munson Creek,MuCr5,C,,,,,
a9612153-8310-4ab1-b589-73bd038f3cc3,2024-08-05 18:54:36 UTC,2024-08-05 18:55:31 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-06 06:01:37 UTC,2024-08-06 06:01:37 UTC,1,,,,,,,2024-08-05,Dry Creek,DrCr1,B,,,,,
876ec2a5-4308-481d-b456-9ffaa36ddd5e,2024-08-05 18:55:32 UTC,2024-08-05 18:55:44 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-06 06:01:38 UTC,2024-08-06 06:01:38 UTC,1,,,,,,,2024-08-05,Dry Creek,DrCr1,C,,,,,
b3a60b9b-ef11-4150-afa5-03f1851db109,2024-08-05 18:55:45 UTC,2024-08-05 18:55:53 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-06 06:01:38 UTC,2024-08-06 06:01:38 UTC,1,,,,,,,2024-08-05,Dry Creek,DrCr1,A,,,,,
a97fbd0a-7854-44ce-bdf1-79ffcff04c36,2024-08-05 22:31:12 UTC,2024-08-05 22:31:33 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-06 06:01:39 UTC,2024-08-06 06:01:39 UTC,1,,,,,,,2024-08-05,Dry Creek,DrCr2 ,A,,,,,
a980f6b3-19fe-46fd-b8db-c53d0b7526c8,2024-08-05 22:31:34 UTC,2024-08-05 22:31:41 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-06 06:01:43 UTC,2024-08-06 06:01:43 UTC,1,,,,,,,2024-08-05,Dry Creek,DrCr2,B,,,,,
8ea69c7d-e3c5-4b02-8f7d-22421393e4ef,2024-08-05 22:31:43 UTC,2024-08-05 22:31:48 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-06 06:01:43 UTC,2024-08-06 06:01:43 UTC,1,,,,,,,2024-08-05,Dry Creek,DrCr2,C,,,,,
4e6106b2-d25f-463d-bb0e-1f9274ae2c21,2024-08-06 00:54:08 UTC,2024-08-06 00:54:56 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-06 06:01:44 UTC,2024-08-06 06:01:44 UTC,1,,,,,,,2024-08-05,Dry Creek,DrCr3,B,,,,,
8a940106-968c-47d4-8d04-90b2c41aad76,2024-08-06 00:54:57 UTC,2024-08-06 00:55:05 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-06 06:01:44 UTC,2024-08-06 06:01:44 UTC,1,,,,,,,2024-08-05,Dry Creek,DrCr3,A,,,,,
cf89d3f9-4c1b-41dc-9e18-ced32a6d3072,2024-08-06 00:55:07 UTC,2024-08-06 00:55:14 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-06 06:01:45 UTC,2024-08-06 06:01:45 UTC,1,,,,,,,2024-08-05,Dry Creek,DrCr3,C,,,,,
b57407ee-ccc7-4175-9a49-4f8ab3213af8,2024-08-06 20:03:16 UTC,2024-08-06 20:03:22 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-07 06:26:25 UTC,2024-08-07 06:26:25 UTC,1,,,,,,,2024-08-06,Dry Creek,DrCr4,A,,,,,
93d562d6-368b-4b76-b9bd-98fd7c900723,2024-08-06 20:03:23 UTC,2024-08-06 20:03:30 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-07 06:26:26 UTC,2024-08-07 06:26:26 UTC,1,,,,,,,2024-08-06,Dry Creek,DrCr4,B,,,,,
fef5abbe-272b-4790-8aeb-a613a967c3a1,2024-08-06 20:03:31 UTC,2024-08-06 20:03:37 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-07 06:26:26 UTC,2024-08-07 06:26:26 UTC,1,,,,,,,2024-08-06,Dry Creek,DrCr4,C,,,,,
f4efa3ea-f1b1-435f-801a-96d01ed5711a,2024-08-06 22:44:49 UTC,2024-08-06 22:50:25 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-07 06:26:27 UTC,2024-08-07 06:26:27 UTC,1,,,,,,,2024-08-06,Dry Creek,DrCr5,A,,,,,
8770b59c-36d4-439a-88a2-be93ca882aad,2024-08-06 22:49:47 UTC,2024-08-06 22:57:10 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-07 06:26:28 UTC,2024-08-07 06:26:28 UTC,1,,,,,,,2024-08-06,Dry Creek,DrCr5,B,,,,,
8087df9f-2ba1-43db-8d03-bc3146a47084,2024-08-06 22:57:12 UTC,2024-08-06 22:57:19 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-07 06:26:28 UTC,2024-08-07 06:26:28 UTC,1,,,,,,,2024-08-06,Dry Creek,DrCr5,C,,,,,
d85650fe-5bcb-4a8f-95ae-b52098c84836,2024-08-07 01:18:16 UTC,2024-08-07 01:18:25 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-07 06:26:29 UTC,2024-08-07 06:26:29 UTC,1,,,,,,,2024-08-06,Dry Creek,DrCr6,A,,,,,
d491bbe6-0bdf-4069-9c64-4242a8c3e5bc,2024-08-07 01:18:27 UTC,2024-08-07 01:18:59 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-07 06:26:29 UTC,2024-08-07 06:26:29 UTC,1,,,,,,,2024-08-06,Dry Creek,DrCr6,B,,,,,
64696077-074a-46c2-a36b-4f29fd9c7dbb,2024-08-07 01:19:02 UTC,2024-08-07 01:19:08 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-07 06:26:30 UTC,2024-08-07 06:26:30 UTC,1,,,,,,,2024-08-06,Dry Creek,DrCr6,C,,,,,
1510d5e1-603c-4c1e-8f18-10f311555d27,2024-08-07 20:30:08 UTC,2024-08-07 20:30:30 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-08 06:28:30 UTC,2024-08-08 06:28:30 UTC,1,,,,,,,2024-08-07,McCoy Creek,McCr3,A,,,,,
473ac08e-966a-4cd4-8763-eb2cd99f6c1a,2024-08-07 20:30:31 UTC,2024-08-07 20:30:38 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-08 06:28:30 UTC,2024-08-08 06:28:30 UTC,1,,,,,,,2024-08-07,McCoy Creek,McCr3,B,,,,,
934338cd-6e18-453a-bc84-b1b45057a1ff,2024-08-07 20:30:39 UTC,2024-08-07 20:30:46 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-08 06:28:31 UTC,2024-08-08 06:28:31 UTC,1,,,,,,,2024-08-07,McCoy Creek,McCr3,C,,,,,
