fulcrum_id,fulcrum_parent_id,fulcrum_record_id,version,created_at,updated_at,created_by,updated_by,tree_species,standing,snag_pre_fire,dbh,basal_diameter,cone_combustion,foliage_combustion,fine_combustion,coarse_combustion,stem_combustion,count,livedead,tree_notes,photos,photos_caption,photos_url
e1289e7f-aa61-4470-9051-339173468b82,725ed944-a116-4afb-86cd-c3b48e690323,725ed944-a116-4afb-86cd-c3b48e690323,1,2024-07-28 19:08:11 UTC,2024-07-28 19:08:42 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,,0.8,NA,75,75,50,0,,,,,,
d01cd058-92ee-4121-b78f-ef7373247837,725ed944-a116-4afb-86cd-c3b48e690323,725ed944-a116-4afb-86cd-c3b48e690323,1,2024-07-28 19:08:51 UTC,2024-07-28 19:09:17 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,,0.4,NA,75,75,25,0,,,,,,
59eb57eb-b592-4bc6-8909-d5ea6163274a,725ed944-a116-4afb-86cd-c3b48e690323,725ed944-a116-4afb-86cd-c3b48e690323,1,2024-07-28 19:09:18 UTC,2024-07-28 19:09:41 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,,0.6,NA,100,100,100,0,,,,,,
28074daa-34fc-449d-8ccd-b805d084262c,725ed944-a116-4afb-86cd-c3b48e690323,725ed944-a116-4afb-86cd-c3b48e690323,1,2024-07-28 19:09:42 UTC,2024-07-28 19:10:34 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,,0.9,NA,50,50,25,0,3,,,,,
b6c8db0a-f266-43fb-b29d-7dff3d26ca4c,725ed944-a116-4afb-86cd-c3b48e690323,725ed944-a116-4afb-86cd-c3b48e690323,1,2024-07-28 19:10:37 UTC,2024-07-28 19:11:01 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,,1.8,0,25,25,0,0,,,,,,
0f770caf-fc06-4d0c-8ebf-f4e5e7e0f495,725ed944-a116-4afb-86cd-c3b48e690323,725ed944-a116-4afb-86cd-c3b48e690323,1,2024-07-28 19:11:02 UTC,2024-07-28 19:11:29 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,,1.1,NA,25,25,0,0,2,,,,,
21b5db4b-e967-43ec-8c4c-b7e342ebf5e8,725ed944-a116-4afb-86cd-c3b48e690323,725ed944-a116-4afb-86cd-c3b48e690323,1,2024-07-28 19:11:34 UTC,2024-07-28 19:11:55 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,,2.8,0,50,50,25,0,,,,,,
2d342d48-776c-4ad9-b88b-dbe02b34fb71,725ed944-a116-4afb-86cd-c3b48e690323,725ed944-a116-4afb-86cd-c3b48e690323,1,2024-07-28 19:11:56 UTC,2024-07-28 19:12:17 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,,0.8,NA,100,100,100,25,,,,,,
73c9be63-1af0-400a-9b0b-7b7c68281ddb,725ed944-a116-4afb-86cd-c3b48e690323,725ed944-a116-4afb-86cd-c3b48e690323,1,2024-07-28 19:12:18 UTC,2024-07-28 19:12:55 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,,2.1,NA,75,75,0,0,,,,,,
51ccdfcf-4576-4ba5-973b-7cd4a914d3bb,725ed944-a116-4afb-86cd-c3b48e690323,725ed944-a116-4afb-86cd-c3b48e690323,1,2024-07-28 19:13:01 UTC,2024-07-28 19:13:20 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,,0.7,NA,100,100,100,25,,,,,,
d37681a7-ee6c-4f9e-b984-35477d51bc88,725ed944-a116-4afb-86cd-c3b48e690323,725ed944-a116-4afb-86cd-c3b48e690323,1,2024-07-28 19:13:21 UTC,2024-07-28 19:13:55 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,,1.3,NA,100,100,100,0,2,,,,,
0d35e779-3a40-4786-81b4-27eb6209f931,725ed944-a116-4afb-86cd-c3b48e690323,725ed944-a116-4afb-86cd-c3b48e690323,1,2024-07-28 19:13:56 UTC,2024-07-28 19:14:37 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,,2.8,NA,75,75,75,0,,,,,,
37530ed6-9289-4a01-95af-29a97dd2a51c,725ed944-a116-4afb-86cd-c3b48e690323,725ed944-a116-4afb-86cd-c3b48e690323,1,2024-07-28 19:14:38 UTC,2024-07-28 19:15:14 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,,0.8,0,100,100,100,0,,,,,,
91140861-410d-439c-bfab-13e1cc9a835e,725ed944-a116-4afb-86cd-c3b48e690323,725ed944-a116-4afb-86cd-c3b48e690323,1,2024-07-28 19:15:17 UTC,2024-07-28 19:15:40 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,,1.2,NA,100,100,100,0,,,,,,
e21cb9c4-3432-4cd6-bf1e-3650fbe5cbde,725ed944-a116-4afb-86cd-c3b48e690323,725ed944-a116-4afb-86cd-c3b48e690323,1,2024-07-28 19:15:41 UTC,2024-07-28 19:16:03 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,1.5,,0,50,50,25,0,,,,,,
2738dda4-565e-4e4e-8c73-5b2240756644,725ed944-a116-4afb-86cd-c3b48e690323,725ed944-a116-4afb-86cd-c3b48e690323,1,2024-07-28 19:16:04 UTC,2024-07-28 19:16:33 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,,1.7,0,75,75,50,0,,,,,,
7d68d4ec-dd2c-4a58-974d-dacb4a4e4bfa,725ed944-a116-4afb-86cd-c3b48e690323,725ed944-a116-4afb-86cd-c3b48e690323,1,2024-07-28 19:16:34 UTC,2024-07-28 19:17:02 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,,2.8,NA,100,100,100,0,,,Topped,,,
cc950179-3c80-4c93-9e33-4f14ab2d8d3c,725ed944-a116-4afb-86cd-c3b48e690323,725ed944-a116-4afb-86cd-c3b48e690323,1,2024-07-28 19:17:03 UTC,2024-07-28 19:17:26 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,3.5,,0,0,0,0,0,,,,,,
457ebabd-1561-492d-9e9f-0148de8b7926,725ed944-a116-4afb-86cd-c3b48e690323,725ed944-a116-4afb-86cd-c3b48e690323,1,2024-07-28 19:17:27 UTC,2024-07-28 19:17:55 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,,1.4,NA,75,75,50,0,3,,,,,
644c81cd-4e56-46ca-85e8-21a3ffd12f9c,725ed944-a116-4afb-86cd-c3b48e690323,725ed944-a116-4afb-86cd-c3b48e690323,1,2024-07-28 19:17:56 UTC,2024-07-28 19:18:25 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,0.9,,NA,75,75,50,0,,,,,,
62e664b9-8622-4fef-adfc-92bb077ada2c,725ed944-a116-4afb-86cd-c3b48e690323,725ed944-a116-4afb-86cd-c3b48e690323,1,2024-07-28 19:18:28 UTC,2024-07-28 19:18:53 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,yes,,2,NA,NA,NA,NA,0,,,Topped,,,
907f1b38-472d-497e-9d11-7c6475884ed3,725ed944-a116-4afb-86cd-c3b48e690323,725ed944-a116-4afb-86cd-c3b48e690323,1,2024-07-28 19:18:54 UTC,2024-07-28 19:19:20 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,3.8,,0,0,0,0,0,,,,,,
b94ab04e-c9c5-41a9-8596-e3018d487ded,725ed944-a116-4afb-86cd-c3b48e690323,725ed944-a116-4afb-86cd-c3b48e690323,1,2024-07-28 19:19:23 UTC,2024-07-28 19:21:47 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,,0.7,NA,75,75,50,0,,,,,,
5cc9d8bc-be60-49b4-837d-6eadcaf8f5e6,725ed944-a116-4afb-86cd-c3b48e690323,725ed944-a116-4afb-86cd-c3b48e690323,1,2024-07-28 19:21:49 UTC,2024-07-28 19:22:23 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,1.4,,NA,25,25,25,0,,,,,,
218a96b6-32dd-433c-aa22-67633b713d86,725ed944-a116-4afb-86cd-c3b48e690323,725ed944-a116-4afb-86cd-c3b48e690323,1,2024-07-28 19:22:49 UTC,2024-07-28 19:23:15 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,2.7,,0,25,0,0,0,,,,,,
6cebf191-8911-4447-acdb-b52ffab6a141,725ed944-a116-4afb-86cd-c3b48e690323,725ed944-a116-4afb-86cd-c3b48e690323,1,2024-07-28 19:23:30 UTC,2024-07-28 19:23:57 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,1.4,,NA,25,25,0,0,,,,,,
339af86f-0f1e-488b-913c-3238e6edf133,725ed944-a116-4afb-86cd-c3b48e690323,725ed944-a116-4afb-86cd-c3b48e690323,1,2024-07-28 19:23:59 UTC,2024-07-28 19:24:44 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,,2.1,NA,25,0,0,0,,,,,,
c7a90144-74a2-4f5e-8de3-882fae77f508,725ed944-a116-4afb-86cd-c3b48e690323,725ed944-a116-4afb-86cd-c3b48e690323,1,2024-07-28 19:25:05 UTC,2024-07-28 19:25:30 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,,2.2,0,0,0,0,0,,,,,,
40009104-be1b-4326-a290-4ec07635597a,725ed944-a116-4afb-86cd-c3b48e690323,725ed944-a116-4afb-86cd-c3b48e690323,1,2024-07-28 19:25:31 UTC,2024-07-28 19:26:13 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,4,,NA,50,50,25,0,,,,,,
6949eefe-6f79-49d1-9459-ed4eda52d7ac,725ed944-a116-4afb-86cd-c3b48e690323,725ed944-a116-4afb-86cd-c3b48e690323,1,2024-07-28 19:26:14 UTC,2024-07-28 19:26:49 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,3.2,,0,0,0,0,0,,,,,,
c6d23556-a35c-47a3-aefe-302d75e9e131,725ed944-a116-4afb-86cd-c3b48e690323,725ed944-a116-4afb-86cd-c3b48e690323,1,2024-07-28 19:26:55 UTC,2024-07-28 19:27:19 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,,2.6,NA,25,25,0,0,,,,,,
99d878fa-ae0b-4d76-988d-8f63ecb36746,725ed944-a116-4afb-86cd-c3b48e690323,725ed944-a116-4afb-86cd-c3b48e690323,1,2024-07-28 19:27:21 UTC,2024-07-28 19:27:49 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,,1.5,NA,50,50,25,0,,,,,,
78b0a61d-142b-4837-80d1-0f3c85624605,725ed944-a116-4afb-86cd-c3b48e690323,725ed944-a116-4afb-86cd-c3b48e690323,1,2024-07-28 19:27:55 UTC,2024-07-28 19:28:21 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,1.6,,NA,0,50,25,0,,,,,,
b94fde6a-2e48-45a9-a1a8-091e9713c854,6fd181db-5215-4f27-bf9d-64b46b3c8aae,6fd181db-5215-4f27-bf9d-64b46b3c8aae,1,2024-07-28 19:28:45 UTC,2024-07-28 19:29:44 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,,2.9,NA,100,100,100,0,,,Topped,,,
8e665bf0-b06e-4320-8b72-ab8bd3e4bcd3,6fd181db-5215-4f27-bf9d-64b46b3c8aae,6fd181db-5215-4f27-bf9d-64b46b3c8aae,1,2024-07-28 19:29:46 UTC,2024-07-28 19:30:18 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,,1.4,0,NA,100,100,0,,,,,,
db295334-c579-4261-8203-20b99b673a42,6fd181db-5215-4f27-bf9d-64b46b3c8aae,6fd181db-5215-4f27-bf9d-64b46b3c8aae,1,2024-07-28 19:30:20 UTC,2024-07-28 19:31:12 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,1.7,,0,25,0,0,0,,,,,,
3b8d7f80-6507-4ec1-a236-69499784d4b8,6fd181db-5215-4f27-bf9d-64b46b3c8aae,6fd181db-5215-4f27-bf9d-64b46b3c8aae,1,2024-07-28 19:31:14 UTC,2024-07-28 19:32:35 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,1.5,,0,75,75,75,0,,,,,,
8531b0ee-ffb8-418c-84b0-f8a95062e121,6fd181db-5215-4f27-bf9d-64b46b3c8aae,6fd181db-5215-4f27-bf9d-64b46b3c8aae,1,2024-07-28 19:32:36 UTC,2024-07-28 19:33:09 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,1,,NA,100,100,100,0,2,,,,,
33d10f4f-9b2e-4178-9315-1396ec20cfb8,6fd181db-5215-4f27-bf9d-64b46b3c8aae,6fd181db-5215-4f27-bf9d-64b46b3c8aae,1,2024-07-28 19:33:10 UTC,2024-07-28 19:34:36 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,,1.2,NA,100,100,100,0,2,,,,,
dea0a22a-0f5f-4a9a-836f-d7fa1bcf5a9b,6fd181db-5215-4f27-bf9d-64b46b3c8aae,6fd181db-5215-4f27-bf9d-64b46b3c8aae,1,2024-07-28 19:34:40 UTC,2024-07-28 19:35:01 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,,1.6,NA,100,100,100,50,,,,,,
bece2596-e202-45a1-b230-466914e31bce,6fd181db-5215-4f27-bf9d-64b46b3c8aae,6fd181db-5215-4f27-bf9d-64b46b3c8aae,1,2024-07-28 19:35:13 UTC,2024-07-28 19:35:37 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,1.2,,NA,50,50,25,0,,,,,,
8e0199e1-97d6-463d-b5ea-c7a00bcaf066,6fd181db-5215-4f27-bf9d-64b46b3c8aae,6fd181db-5215-4f27-bf9d-64b46b3c8aae,1,2024-07-28 19:36:15 UTC,2024-07-28 19:36:43 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,1.2,,NA,25,25,25,0,,,,,,
b4799469-eada-4cb2-af09-a38345ff6863,6fd181db-5215-4f27-bf9d-64b46b3c8aae,6fd181db-5215-4f27-bf9d-64b46b3c8aae,1,2024-07-28 19:36:49 UTC,2024-07-28 19:37:11 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,2.4,,0,50,50,50,0,,,,,,
8961bd38-c97e-4fed-b70b-456f4cb8dc55,6fd181db-5215-4f27-bf9d-64b46b3c8aae,6fd181db-5215-4f27-bf9d-64b46b3c8aae,1,2024-07-28 19:37:20 UTC,2024-07-28 19:37:49 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,no,no,3.6,,50,75,75,75,0,,,,,,
25c3d1bb-e429-4b0f-9ea5-972df0d514c3,6fd181db-5215-4f27-bf9d-64b46b3c8aae,6fd181db-5215-4f27-bf9d-64b46b3c8aae,1,2024-07-28 19:37:50 UTC,2024-07-28 19:38:48 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,,2.2,NA,100,100,100,0,,,,,,
cbae1abe-45e5-4cee-99d5-a3011ab0bc2a,6fd181db-5215-4f27-bf9d-64b46b3c8aae,6fd181db-5215-4f27-bf9d-64b46b3c8aae,1,2024-07-28 19:38:56 UTC,2024-07-28 19:39:27 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,2.7,,50,25,25,25,0,,,,,,
a6328370-dee3-4fd2-8cf7-60683d075f3d,6fd181db-5215-4f27-bf9d-64b46b3c8aae,6fd181db-5215-4f27-bf9d-64b46b3c8aae,1,2024-07-28 19:39:36 UTC,2024-07-28 19:40:09 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,2.1,,0,50,50,25,0,,,,,,
a22a1401-b9a6-4cf3-865b-1271bd313579,6fd181db-5215-4f27-bf9d-64b46b3c8aae,6fd181db-5215-4f27-bf9d-64b46b3c8aae,1,2024-07-28 19:40:15 UTC,2024-07-28 19:40:41 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,2.9,,0,75,75,75,0,,,,,,
9158b2cd-fc14-464c-909c-5574b51f2aa4,6fd181db-5215-4f27-bf9d-64b46b3c8aae,6fd181db-5215-4f27-bf9d-64b46b3c8aae,1,2024-07-28 19:40:57 UTC,2024-07-28 19:41:40 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,1.8,,0,0,0,0,0,,,,,,
215eeaea-9667-4e96-96cd-519bff39598a,6fd181db-5215-4f27-bf9d-64b46b3c8aae,6fd181db-5215-4f27-bf9d-64b46b3c8aae,1,2024-07-28 19:41:41 UTC,2024-07-28 19:42:05 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,1.6,,0,0,0,0,0,,,,,,
73143fd2-482d-4d0a-a5b1-83b86c75bf81,6fd181db-5215-4f27-bf9d-64b46b3c8aae,6fd181db-5215-4f27-bf9d-64b46b3c8aae,1,2024-07-28 19:42:06 UTC,2024-07-28 19:42:27 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,,2.1,NA,0,0,0,0,,,,,,
5a9636c1-31a9-4eab-ad50-31a340630f2d,6fd181db-5215-4f27-bf9d-64b46b3c8aae,6fd181db-5215-4f27-bf9d-64b46b3c8aae,1,2024-07-28 19:42:28 UTC,2024-07-28 19:43:28 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,,0.4,0,0,0,0,0,,,,,,
d31e7cd2-0e83-41ba-a185-aaac2eba4412,6fd181db-5215-4f27-bf9d-64b46b3c8aae,6fd181db-5215-4f27-bf9d-64b46b3c8aae,1,2024-07-28 19:43:31 UTC,2024-07-28 19:44:09 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,,0.8,NA,0,0,0,0,,,,,,
04f61240-d783-4a45-adef-e8b5c4508494,6fd181db-5215-4f27-bf9d-64b46b3c8aae,6fd181db-5215-4f27-bf9d-64b46b3c8aae,1,2024-07-28 19:44:10 UTC,2024-07-28 19:44:39 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,3.4,,0,25,25,25,0,,,,,,
398fba7d-bcad-42bc-91fb-0069ec388399,6fd181db-5215-4f27-bf9d-64b46b3c8aae,6fd181db-5215-4f27-bf9d-64b46b3c8aae,1,2024-07-28 19:44:40 UTC,2024-07-28 19:46:12 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,,1,NA,100,100,100,0,,,,,,
55abe492-6a7c-4217-be1c-fb5396e7b2dc,6fd181db-5215-4f27-bf9d-64b46b3c8aae,6fd181db-5215-4f27-bf9d-64b46b3c8aae,1,2024-07-28 19:46:23 UTC,2024-07-28 19:46:42 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,,1.4,NA,75,100,100,0,,,,,,
aed52aa2-0a03-425d-a243-c2e89862ff35,6fd181db-5215-4f27-bf9d-64b46b3c8aae,6fd181db-5215-4f27-bf9d-64b46b3c8aae,1,2024-07-28 19:46:43 UTC,2024-07-28 19:47:09 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,,2.3,NA,75,100,100,0,,,,,,
36177a71-bbb1-4003-8080-58a57316cf4e,6fd181db-5215-4f27-bf9d-64b46b3c8aae,6fd181db-5215-4f27-bf9d-64b46b3c8aae,1,2024-07-28 19:47:12 UTC,2024-07-28 19:47:27 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,,1.4,NA,100,100,100,0,,,,,,
862d1a1a-329a-443a-bb6c-559862f9ef9a,6fd181db-5215-4f27-bf9d-64b46b3c8aae,6fd181db-5215-4f27-bf9d-64b46b3c8aae,1,2024-07-28 19:47:29 UTC,2024-07-28 19:48:00 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,,3.2,NA,75,75,50,0,,,,,,
ae9a29d9-edf2-4b41-a852-395bec7ea693,6fd181db-5215-4f27-bf9d-64b46b3c8aae,6fd181db-5215-4f27-bf9d-64b46b3c8aae,1,2024-07-28 19:48:01 UTC,2024-07-28 19:48:40 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,,2,NA,25,25,25,0,,,,,,
598d2d5f-7ca8-4006-8750-f1f8ceeba972,6fd181db-5215-4f27-bf9d-64b46b3c8aae,6fd181db-5215-4f27-bf9d-64b46b3c8aae,1,2024-07-28 19:48:41 UTC,2024-07-28 19:49:15 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,,1.6,NA,75,75,75,0,,,,,,
c8f25fc7-c7e1-42f5-95a6-6524e2c61bbb,6fd181db-5215-4f27-bf9d-64b46b3c8aae,6fd181db-5215-4f27-bf9d-64b46b3c8aae,1,2024-07-28 19:49:17 UTC,2024-07-28 19:49:44 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,2.4,,0,0,0,0,0,,,,,,
d39b27e6-9499-400e-bf60-dcdf1407a88d,eb328699-4a67-4112-8e24-ac422e11b2d0,eb328699-4a67-4112-8e24-ac422e11b2d0,1,2024-07-28 19:50:16 UTC,2024-07-28 19:50:33 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,2.7,,0,0,0,0,0,,,,,,
93748b88-2485-44dd-9f0d-562f55686442,eb328699-4a67-4112-8e24-ac422e11b2d0,eb328699-4a67-4112-8e24-ac422e11b2d0,1,2024-07-28 19:50:34 UTC,2024-07-28 19:51:03 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,1,,0,0,0,0,0,,,,,,
adb05427-31af-47ec-860b-30bad2cdaedd,eb328699-4a67-4112-8e24-ac422e11b2d0,eb328699-4a67-4112-8e24-ac422e11b2d0,1,2024-07-28 19:51:04 UTC,2024-07-28 19:51:46 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,yes,,2.6,NA,100,100,100,75,,,,,,
60fa1ff0-8ca8-4bc5-b74c-96c18b5ff2da,eb328699-4a67-4112-8e24-ac422e11b2d0,eb328699-4a67-4112-8e24-ac422e11b2d0,1,2024-07-28 19:51:49 UTC,2024-07-28 19:52:21 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,,1,NA,75,75,75,0,,,,,,
b2ffff3b-4e8d-4bee-9275-88b2b339d662,eb328699-4a67-4112-8e24-ac422e11b2d0,eb328699-4a67-4112-8e24-ac422e11b2d0,1,2024-07-28 19:52:22 UTC,2024-07-28 19:52:44 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,,1,NA,100,75,100,0,2,,,,,
84ebca7c-6ec0-4299-b443-81843948e07b,eb328699-4a67-4112-8e24-ac422e11b2d0,eb328699-4a67-4112-8e24-ac422e11b2d0,1,2024-07-28 19:52:45 UTC,2024-07-28 19:53:32 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,5.4,,0,75,75,75,0,,,,,,
f37be152-2a35-4af9-b5c2-d7ff6d5119cb,eb328699-4a67-4112-8e24-ac422e11b2d0,eb328699-4a67-4112-8e24-ac422e11b2d0,1,2024-07-28 19:53:33 UTC,2024-07-28 19:53:57 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,,0.9,NA,25,25,25,0,,,,,,
5fe690fc-68c1-4636-8e5e-1b097a837084,eb328699-4a67-4112-8e24-ac422e11b2d0,eb328699-4a67-4112-8e24-ac422e11b2d0,1,2024-07-28 19:53:58 UTC,2024-07-28 19:54:26 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,1.4,,0,50,50,25,0,,,,,,
c1117db3-5db7-4959-9217-7e10eb6a0600,eb328699-4a67-4112-8e24-ac422e11b2d0,eb328699-4a67-4112-8e24-ac422e11b2d0,1,2024-07-28 19:54:27 UTC,2024-07-28 19:55:02 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,1.7,,NA,75,75,50,0,,,,,,
46dea3e6-4eb1-4940-a3a6-84026043425f,eb328699-4a67-4112-8e24-ac422e11b2d0,eb328699-4a67-4112-8e24-ac422e11b2d0,1,2024-07-28 19:55:03 UTC,2024-07-28 19:55:34 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,,1.9,NA,75,75,50,0,,,,,,
b87972fc-28f8-4ad7-bf7d-3e44f66132de,eb328699-4a67-4112-8e24-ac422e11b2d0,eb328699-4a67-4112-8e24-ac422e11b2d0,1,2024-07-28 19:55:35 UTC,2024-07-28 19:55:51 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,,1.4,NA,50,50,25,0,,,,,,
d1946b02-6d11-427f-94d7-ef67f794eae6,eb328699-4a67-4112-8e24-ac422e11b2d0,eb328699-4a67-4112-8e24-ac422e11b2d0,1,2024-07-28 19:55:52 UTC,2024-07-28 19:56:18 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,,2.5,0,50,50,25,0,,,,,,
3b522e8b-d5e7-448a-a583-9e41eae93beb,eb328699-4a67-4112-8e24-ac422e11b2d0,eb328699-4a67-4112-8e24-ac422e11b2d0,1,2024-07-28 19:56:19 UTC,2024-07-28 19:56:45 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,,1.4,NA,75,75,75,0,,,,,,
f9e9f4ed-d6db-4c2d-bf96-f8ebbf8b7af8,eb328699-4a67-4112-8e24-ac422e11b2d0,eb328699-4a67-4112-8e24-ac422e11b2d0,1,2024-07-28 19:56:46 UTC,2024-07-28 19:57:27 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,1.3,,0,75,50,50,0,,,,,,
21e7d91f-ceda-4a6a-aeb3-602e15138d35,eb328699-4a67-4112-8e24-ac422e11b2d0,eb328699-4a67-4112-8e24-ac422e11b2d0,1,2024-07-28 19:57:29 UTC,2024-07-28 19:58:18 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,5,,0,25,25,25,0,,,,,,
f9df84ff-6bf1-40c1-b24f-9e0f148dfccb,eb328699-4a67-4112-8e24-ac422e11b2d0,eb328699-4a67-4112-8e24-ac422e11b2d0,1,2024-07-28 19:58:19 UTC,2024-07-28 19:58:45 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,4.4,,0,50,50,50,0,,,,,,
90e69f08-fef7-42bc-9525-4b5f931584ab,eb328699-4a67-4112-8e24-ac422e11b2d0,eb328699-4a67-4112-8e24-ac422e11b2d0,1,2024-07-28 19:58:46 UTC,2024-07-28 19:59:08 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,yes,no,2.3,,0,75,50,25,0,,,,,,
