fulcrum_id,fulcrum_parent_id,fulcrum_record_id,version,latitude,longitude,geometry,created_at,updated_at,created_by,updated_by,plant_species,plant_species_other,plant_species_cover,veg_cover_notes,plant_photos,plant_photos_caption,plant_photos_url
36c4edfa-de1a-4ef5-bdf1-b803c004417d,9cf9c1a3-1973-4760-afc7-26f9b54da072,9cf9c1a3-1973-4760-afc7-26f9b54da072,2,64.95894851867806,-148.2459514859988,POINT (-148.2459514859988 64.95894851867806),2024-07-16 21:50:47 UTC,2024-07-16 21:51:03 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Picea mariana,,0.1,,,,
e3e542ff-5a20-404d-b22f-b1dc49944779,9cf9c1a3-1973-4760-afc7-26f9b54da072,9cf9c1a3-1973-4760-afc7-26f9b54da072,2,64.9589495067482,-148.24595096327053,POINT (-148.24595096327053 64.9589495067482),2024-07-16 21:51:04 UTC,2024-07-16 21:51:18 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Coarse woody debris,,0.1,,,,
8cf2ec3c-c0aa-4e5f-8b6d-e18fba7da4ea,9cf9c1a3-1973-4760-afc7-26f9b54da072,9cf9c1a3-1973-4760-afc7-26f9b54da072,2,64.9589491857022,-148.24595110821446,POINT (-148.24595110821446 64.9589491857022),2024-07-16 21:51:19 UTC,2024-07-16 21:51:27 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Fine Woody Debris,,1,,,,
b1a3b1ae-15ca-492b-95ca-9289b8afb7e7,9cf9c1a3-1973-4760-afc7-26f9b54da072,9cf9c1a3-1973-4760-afc7-26f9b54da072,2,64.95894895033967,-148.24595436213733,POINT (-148.24595436213733 64.95894895033967),2024-07-16 21:51:29 UTC,2024-07-16 21:51:37 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Litter - herbaceous,,4,,,,
71af576e-f484-4ef7-93df-1664e2c31fa4,724acfcf-b7ae-46b4-a321-498d30642ac9,724acfcf-b7ae-46b4-a321-498d30642ac9,2,64.95897442151102,-148.24590539165524,POINT (-148.24590539165524 64.95897442151102),2024-07-16 21:55:15 UTC,2024-07-16 21:55:36 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Polygonum alpinum,,1,,,,
50c96b55-3cde-49eb-97a3-0ab6c299adf3,724acfcf-b7ae-46b4-a321-498d30642ac9,724acfcf-b7ae-46b4-a321-498d30642ac9,2,64.95897831399466,-148.24590084612467,POINT (-148.24590084612467 64.95897831399466),2024-07-16 21:55:36 UTC,2024-07-16 21:55:44 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Epilobium angustifolium [Chamerion angustifolium],,4,,,,
c72d8bd1-24a1-4a53-82bd-92751cc6d5d8,724acfcf-b7ae-46b4-a321-498d30642ac9,724acfcf-b7ae-46b4-a321-498d30642ac9,2,64.95897899097426,-148.2459108972994,POINT (-148.2459108972994 64.95897899097426),2024-07-16 21:55:47 UTC,2024-07-16 21:55:55 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Picea mariana,,0.1,,,,
eb26268c-3ce3-47b1-9662-d1568273dc39,724acfcf-b7ae-46b4-a321-498d30642ac9,724acfcf-b7ae-46b4-a321-498d30642ac9,2,64.95897823302606,-148.245902475916,POINT (-148.245902475916 64.95897823302606),2024-07-16 21:55:55 UTC,2024-07-16 21:56:04 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Betula neoalaskana,,0.1,,,,
38486d76-7493-494a-b361-4a78e0ebe050,724acfcf-b7ae-46b4-a321-498d30642ac9,724acfcf-b7ae-46b4-a321-498d30642ac9,2,64.95897688816767,-148.2458992103866,POINT (-148.2458992103866 64.95897688816767),2024-07-16 21:56:06 UTC,2024-07-16 21:56:20 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Calamagrostis canadensis,,0.1,,,,
f50e7b17-891c-44fe-926b-fd2ea9275db0,724acfcf-b7ae-46b4-a321-498d30642ac9,724acfcf-b7ae-46b4-a321-498d30642ac9,2,64.95897730267603,-148.24590159897977,POINT (-148.24590159897977 64.95897730267603),2024-07-16 21:56:23 UTC,2024-07-16 21:56:37 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Coarse woody debris,,30,,,,
a8e3dc34-492b-4a73-b3da-f66d4534b34c,724acfcf-b7ae-46b4-a321-498d30642ac9,724acfcf-b7ae-46b4-a321-498d30642ac9,2,64.95897818029258,-148.24590531439148,POINT (-148.24590531439148 64.95897818029258),2024-07-16 21:56:38 UTC,2024-07-16 21:56:48 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Fine Woody Debris,,2,,,,
6bddffc1-3096-420f-b447-14283b4b1dc7,724acfcf-b7ae-46b4-a321-498d30642ac9,724acfcf-b7ae-46b4-a321-498d30642ac9,2,64.95897772185114,-148.24590484900202,POINT (-148.24590484900202 64.95897772185114),2024-07-16 21:56:49 UTC,2024-07-16 21:56:57 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Litter - herbaceous,,4,,,,
ce2b801b-90b7-4955-b820-968d1f04b65a,3cb8b716-9cc1-47fe-9f2b-f08b8b1eb342,3cb8b716-9cc1-47fe-9f2b-f08b8b1eb342,2,64.9540761173032,-148.26209493507142,POINT (-148.26209493507142 64.9540761173032),2024-07-16 23:02:44 UTC,2024-07-16 23:07:06 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Coarse woody debris,,36,,,,
fe4e2ce8-b775-463a-af6b-fd1ada79ab1e,3cb8b716-9cc1-47fe-9f2b-f08b8b1eb342,3cb8b716-9cc1-47fe-9f2b-f08b8b1eb342,2,64.9540666060318,-148.26208579331814,POINT (-148.26208579331814 64.9540666060318),2024-07-16 23:03:08 UTC,2024-07-16 23:03:42 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Vaccinium uliginosum,,12,,,,
0f93dfdd-788c-4e45-9a9d-cc15ba0d67ac,3cb8b716-9cc1-47fe-9f2b-f08b8b1eb342,3cb8b716-9cc1-47fe-9f2b-f08b8b1eb342,2,64.95406583549203,-148.262094263979,POINT (-148.262094263979 64.95406583549203),2024-07-16 23:03:43 UTC,2024-07-16 23:04:00 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Fine Woody Debris,,5,,,,
71d21fbc-3acc-4561-8523-58913be1799f,3cb8b716-9cc1-47fe-9f2b-f08b8b1eb342,3cb8b716-9cc1-47fe-9f2b-f08b8b1eb342,2,64.9540683994205,-148.26211796825402,POINT (-148.26211796825402 64.9540683994205),2024-07-16 23:04:00 UTC,2024-07-16 23:04:35 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum],,55,,,,
78e6da3e-987b-4431-bed2-72a769394d53,3cb8b716-9cc1-47fe-9f2b-f08b8b1eb342,3cb8b716-9cc1-47fe-9f2b-f08b8b1eb342,2,64.95406448498713,-148.26209754659368,POINT (-148.26209754659368 64.95406448498713),2024-07-16 23:04:14 UTC,2024-07-16 23:04:27 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Vaccinium vitis-idaea,,4,,,,
6f588040-5e5e-40cb-b7aa-167de8096d80,3cb8b716-9cc1-47fe-9f2b-f08b8b1eb342,3cb8b716-9cc1-47fe-9f2b-f08b8b1eb342,2,64.95405101745101,-148.2621078812065,POINT (-148.2621078812065 64.95405101745101),2024-07-16 23:05:12 UTC,2024-07-16 23:05:50 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Picea mariana,,0.1,,,,
614e4a28-1246-4167-94f5-9094ad69e1cf,5c0c9b17-ea1c-4317-a190-63ac60c8fed6,5c0c9b17-ea1c-4317-a190-63ac60c8fed6,2,64.95407708460952,-148.2620404848347,POINT (-148.2620404848347 64.95407708460952),2024-07-16 23:11:21 UTC,2024-07-16 23:11:32 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Populus tremuloides,,1,,,,
de2da713-9d5a-48bb-9575-80d7120e3580,5c0c9b17-ea1c-4317-a190-63ac60c8fed6,5c0c9b17-ea1c-4317-a190-63ac60c8fed6,2,64.95407009999393,-148.26207470093735,POINT (-148.26207470093735 64.95407009999393),2024-07-16 23:11:32 UTC,2024-07-16 23:11:47 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Epilobium angustifolium [Chamerion angustifolium],,17,,,,
24812a65-5877-48c9-9c56-c808acc43473,5c0c9b17-ea1c-4317-a190-63ac60c8fed6,5c0c9b17-ea1c-4317-a190-63ac60c8fed6,2,64.95407554739892,-148.2620676244102,POINT (-148.2620676244102 64.95407554739892),2024-07-16 23:11:51 UTC,2024-07-16 23:12:02 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Coarse woody debris,,15,,,,
ca3c20b6-f32a-4a7f-9d09-33c15e09bce1,5c0c9b17-ea1c-4317-a190-63ac60c8fed6,5c0c9b17-ea1c-4317-a190-63ac60c8fed6,2,64.95407156285195,-148.26207837152984,POINT (-148.26207837152984 64.95407156285195),2024-07-16 23:12:04 UTC,2024-07-16 23:12:19 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Fine Woody Debris,,2,,,,
e8ec89ce-e10c-446b-a93c-ce0f3a6eb62b,5c0c9b17-ea1c-4317-a190-63ac60c8fed6,5c0c9b17-ea1c-4317-a190-63ac60c8fed6,2,64.95407264929767,-148.2620706157512,POINT (-148.2620706157512 64.95407264929767),2024-07-16 23:12:20 UTC,2024-07-16 23:12:31 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Betula neoalaskana,,0.1,,,,
e480a3a8-2148-45a2-8fa1-fd8781595d57,5c0c9b17-ea1c-4317-a190-63ac60c8fed6,5c0c9b17-ea1c-4317-a190-63ac60c8fed6,2,64.95407197327802,-148.2620705584779,POINT (-148.2620705584779 64.95407197327802),2024-07-16 23:12:31 UTC,2024-07-16 23:12:52 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Litter - herbaceous,,5,,,,
404aeadc-1c0f-49dd-8d1d-01f7721693f9,5c0c9b17-ea1c-4317-a190-63ac60c8fed6,5c0c9b17-ea1c-4317-a190-63ac60c8fed6,2,64.95407448204358,-148.2620705861624,POINT (-148.2620705861624 64.95407448204358),2024-07-16 23:12:53 UTC,2024-07-16 23:13:31 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Picea mariana,,0.1,,,,
2df52d03-ae9a-4f3f-aadd-0ad5989aa0b8,93a6e819-eea3-438c-ae76-04519a16aaef,93a6e819-eea3-438c-ae76-04519a16aaef,2,64.954088368168,-148.26195375503133,POINT (-148.26195375503133 64.954088368168),2024-07-16 23:19:06 UTC,2024-07-16 23:19:17 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Epilobium angustifolium [Chamerion angustifolium],,4,,,,
20fe525c-4179-4f9d-bf7b-e93dddc0a049,93a6e819-eea3-438c-ae76-04519a16aaef,93a6e819-eea3-438c-ae76-04519a16aaef,2,64.9540730351831,-148.2619199469124,POINT (-148.2619199469124 64.9540730351831),2024-07-16 23:19:17 UTC,2024-07-16 23:20:04 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Betula neoalaskana,,20,,,,
87873421-5048-4a52-8bff-46e51c25a711,93a6e819-eea3-438c-ae76-04519a16aaef,93a6e819-eea3-438c-ae76-04519a16aaef,2,64.95409239082846,-148.26197699597694,POINT (-148.26197699597694 64.95409239082846),2024-07-16 23:20:04 UTC,2024-07-16 23:20:13 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Picea mariana,,0.1,,,,
b41394b9-accb-45d6-8b27-6ea4812cf27a,93a6e819-eea3-438c-ae76-04519a16aaef,93a6e819-eea3-438c-ae76-04519a16aaef,2,64.95408340309527,-148.2619868568345,POINT (-148.2619868568345 64.95408340309527),2024-07-16 23:20:17 UTC,2024-07-16 23:20:36 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Coarse woody debris,,35,,,,
6d3933da-a6c6-4739-944a-cb95a83d42fd,93a6e819-eea3-438c-ae76-04519a16aaef,93a6e819-eea3-438c-ae76-04519a16aaef,2,64.95407365144702,-148.2619531331523,POINT (-148.2619531331523 64.95407365144702),2024-07-16 23:20:37 UTC,2024-07-16 23:20:45 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Fine Woody Debris,,5,,,,
6f28b467-b3c6-4211-ba21-8d2d4e962541,93a6e819-eea3-438c-ae76-04519a16aaef,93a6e819-eea3-438c-ae76-04519a16aaef,2,64.95407880574749,-148.26195367199128,POINT (-148.26195367199128 64.95407880574749),2024-07-16 23:20:52 UTC,2024-07-16 23:21:00 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Litter - herbaceous,,2,,,,
95aace08-5285-4444-84ed-1c5b3ee5fb7f,5cfd35a2-6b6a-4db0-8385-756c3e59608e,5cfd35a2-6b6a-4db0-8385-756c3e59608e,2,64.95408312962411,-148.26189543653342,POINT (-148.26189543653342 64.95408312962411),2024-07-16 23:30:21 UTC,2024-07-16 23:30:33 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Epilobium angustifolium [Chamerion angustifolium],,4,,,,
af15b049-bd23-426c-8492-0a1c9bd02b3e,5cfd35a2-6b6a-4db0-8385-756c3e59608e,5cfd35a2-6b6a-4db0-8385-756c3e59608e,2,64.95408662427506,-148.26189227901355,POINT (-148.26189227901355 64.95408662427506),2024-07-16 23:30:34 UTC,2024-07-16 23:30:42 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum],,4,,,,
3d0b285e-e5a6-407b-bb75-acdd31d2db2c,5cfd35a2-6b6a-4db0-8385-756c3e59608e,5cfd35a2-6b6a-4db0-8385-756c3e59608e,2,64.9540915738887,-148.26189515169477,POINT (-148.26189515169477 64.9540915738887),2024-07-16 23:30:43 UTC,2024-07-16 23:30:52 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Coarse woody debris,,0.1,,,,
8ba40f98-9c2f-4038-8ed3-48dff18a9684,5cfd35a2-6b6a-4db0-8385-756c3e59608e,5cfd35a2-6b6a-4db0-8385-756c3e59608e,2,64.95409673427547,-148.26189579225863,POINT (-148.26189579225863 64.95409673427547),2024-07-16 23:30:53 UTC,2024-07-16 23:30:59 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Fine Woody Debris,,0.1,,,,
7bf4a109-93a3-4c18-bbbf-daa1a58b7f65,5cfd35a2-6b6a-4db0-8385-756c3e59608e,5cfd35a2-6b6a-4db0-8385-756c3e59608e,2,64.9540980605317,-148.26189941043023,POINT (-148.26189941043023 64.9540980605317),2024-07-16 23:31:01 UTC,2024-07-16 23:31:09 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Vaccinium vitis-idaea,,0.1,,,,
c8cf424f-bd44-4c96-865f-9e467405debd,5cfd35a2-6b6a-4db0-8385-756c3e59608e,5cfd35a2-6b6a-4db0-8385-756c3e59608e,2,64.95408744675925,-148.26189347764694,POINT (-148.26189347764694 64.95408744675925),2024-07-16 23:31:31 UTC,2024-07-16 23:31:39 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Polygonum alpinum,,0.1,,,,
9e935c15-15f2-4068-9b91-3e9eac892441,5cfd35a2-6b6a-4db0-8385-756c3e59608e,5cfd35a2-6b6a-4db0-8385-756c3e59608e,2,64.95408945041228,-148.26189792865563,POINT (-148.26189792865563 64.95408945041228),2024-07-16 23:31:47 UTC,2024-07-16 23:31:55 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Litter - herbaceous,,0.1,,,,
4882670c-4120-4e56-b0d1-92258f94f1ea,5cfd35a2-6b6a-4db0-8385-756c3e59608e,5cfd35a2-6b6a-4db0-8385-756c3e59608e,2,64.95408783369501,-148.2618892068412,POINT (-148.2618892068412 64.95408783369501),2024-07-16 23:32:11 UTC,2024-07-16 23:32:17 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Vaccinium uliginosum,,0.1,,,,
f02d3556-e4a5-448d-b142-a5ef5847a4b0,9f1f7460-71ff-489f-9863-bf6143bfa198,9f1f7460-71ff-489f-9863-bf6143bfa198,2,64.9540470354864,-148.2621393074731,POINT (-148.2621393074731 64.9540470354864),2024-07-16 22:48:15 UTC,2024-07-16 22:48:27 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Rubus chamaemorus,,2,,,,
e7700a83-b998-480e-b722-6a0245bf8520,9f1f7460-71ff-489f-9863-bf6143bfa198,9f1f7460-71ff-489f-9863-bf6143bfa198,2,64.9540632963788,-148.26217643930414,POINT (-148.26217643930414 64.9540632963788),2024-07-16 22:48:28 UTC,2024-07-16 22:48:33 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Vaccinium uliginosum,,3,,,,
004d81ff-1ae6-485f-aa61-798943a9444d,9f1f7460-71ff-489f-9863-bf6143bfa198,9f1f7460-71ff-489f-9863-bf6143bfa198,2,64.95406262582655,-148.26217618784705,POINT (-148.26217618784705 64.95406262582655),2024-07-16 22:48:34 UTC,2024-07-16 22:48:40 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Vaccinium vitis-idaea,,5,,,,
6d4bccbe-9afb-459e-a82a-5d20d1b4b83e,9f1f7460-71ff-489f-9863-bf6143bfa198,9f1f7460-71ff-489f-9863-bf6143bfa198,2,64.95406017504018,-148.26219282331505,POINT (-148.26219282331505 64.95406017504018),2024-07-16 22:48:40 UTC,2024-07-16 22:48:55 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum],,12,,,,
4527ca3e-71a3-4652-83d9-217439f81291,9f1f7460-71ff-489f-9863-bf6143bfa198,9f1f7460-71ff-489f-9863-bf6143bfa198,2,64.95406884641046,-148.26222199019142,POINT (-148.26222199019142 64.95406884641046),2024-07-16 22:48:56 UTC,2024-07-16 22:49:10 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Coarse woody debris,,7,,,,
ac7cd1fd-1e4a-4220-b5bb-6ee63d634d42,9f1f7460-71ff-489f-9863-bf6143bfa198,9f1f7460-71ff-489f-9863-bf6143bfa198,2,64.9540663516551,-148.26221935915365,POINT (-148.26221935915365 64.9540663516551),2024-07-16 22:49:11 UTC,2024-07-16 22:49:22 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Fine Woody Debris,,3,,,,
fd7835ab-c977-46b8-bc00-cee45d6dda6e,9f1f7460-71ff-489f-9863-bf6143bfa198,9f1f7460-71ff-489f-9863-bf6143bfa198,2,64.95405980042062,-148.26221142181146,POINT (-148.26221142181146 64.95405980042062),2024-07-16 22:49:24 UTC,2024-07-16 22:49:33 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Calamagrostis canadensis,,1,,,,
ef40eff7-481c-4b18-9e76-da40610d2e85,9f1f7460-71ff-489f-9863-bf6143bfa198,9f1f7460-71ff-489f-9863-bf6143bfa198,2,64.95406203355574,-148.2622080730409,POINT (-148.2622080730409 64.95406203355574),2024-07-16 22:49:38 UTC,2024-07-16 22:51:00 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Oxycoccus microcarpos [Vaccinium oxycoccos],,2,,,,
a9434936-f039-4908-8ee3-1a311915713d,9f1f7460-71ff-489f-9863-bf6143bfa198,9f1f7460-71ff-489f-9863-bf6143bfa198,2,64.95406012508977,-148.2621958124165,POINT (-148.2621958124165 64.95406012508977),2024-07-16 22:51:01 UTC,2024-07-16 22:51:11 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Geocaulon lividum,,0.1,,,,
b23d30fe-6ea6-44a1-832b-92404e99880c,9f1f7460-71ff-489f-9863-bf6143bfa198,9f1f7460-71ff-489f-9863-bf6143bfa198,2,64.95406340131521,-148.2621980350143,POINT (-148.2621980350143 64.95406340131521),2024-07-16 22:52:08 UTC,2024-07-16 22:52:15 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Picea mariana,,0.1,,,,
2bbd5248-b90d-4782-8067-c6da4de62c44,9f1f7460-71ff-489f-9863-bf6143bfa198,9f1f7460-71ff-489f-9863-bf6143bfa198,2,64.95405992102087,-148.2621986470319,POINT (-148.2621986470319 64.95405992102087),2024-07-16 22:57:20 UTC,2024-07-16 22:57:36 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Drosera rotundifolia,,0.1,,,,
4cc4f162-8a5e-4f75-92f1-b3dd0b212bab,9f1f7460-71ff-489f-9863-bf6143bfa198,9f1f7460-71ff-489f-9863-bf6143bfa198,2,64.95406316227064,-148.26217386020141,POINT (-148.26217386020141 64.95406316227064),2024-07-16 22:57:37 UTC,2024-07-16 22:57:48 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Pinguicula villosa,,0.1,,,,
e613fc3c-60a6-4c95-81df-de329c0e5099,9f1f7460-71ff-489f-9863-bf6143bfa198,9f1f7460-71ff-489f-9863-bf6143bfa198,2,64.95407922729333,-148.26216491043616,POINT (-148.26216491043616 64.95407922729333),2024-07-16 23:00:52 UTC,2024-07-16 23:00:59 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Ledum palustre subsp. decumbens [Rhododendron tomentosum],,0.1,,,,
d1b6d15d-4224-4149-8433-019c03f38e5b,38f729a8-0ab1-4752-9b9b-f64bcaf9796f,38f729a8-0ab1-4752-9b9b-f64bcaf9796f,1,64.95010351598,-148.2945921450514,POINT (-148.2945921450514 64.95010351598),2024-07-17 18:01:53 UTC,2024-07-17 18:02:02 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Epilobium angustifolium [Chamerion angustifolium],,30,,,,
434d0008-8a10-4803-b278-0d4b66ae6dfd,38f729a8-0ab1-4752-9b9b-f64bcaf9796f,38f729a8-0ab1-4752-9b9b-f64bcaf9796f,1,64.95009066942418,-148.2945771678585,POINT (-148.2945771678585 64.95009066942418),2024-07-17 18:02:03 UTC,2024-07-17 18:02:24 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Litter - herbaceous,,18,,,,
5229f4f8-11f4-4d26-8142-2b2f618bc2bb,38f729a8-0ab1-4752-9b9b-f64bcaf9796f,38f729a8-0ab1-4752-9b9b-f64bcaf9796f,1,64.95009184827366,-148.29459496275456,POINT (-148.29459496275456 64.95009184827366),2024-07-17 18:02:24 UTC,2024-07-17 18:02:30 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Coarse woody debris,,22,,,,
be71d44f-41cc-4380-a659-426facff5e80,38f729a8-0ab1-4752-9b9b-f64bcaf9796f,38f729a8-0ab1-4752-9b9b-f64bcaf9796f,1,64.95009004628142,-148.29459609961592,POINT (-148.29459609961592 64.95009004628142),2024-07-17 18:02:31 UTC,2024-07-17 18:02:38 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Fine Woody Debris,,1,,,,
579b7c34-aa9c-4349-af85-f460e61dfbbc,4a01685e-5d3a-4e97-b5e4-c2c289469f66,4a01685e-5d3a-4e97-b5e4-c2c289469f66,1,64.95007201267538,-148.29459815107845,POINT (-148.29459815107845 64.95007201267538),2024-07-17 18:05:38 UTC,2024-07-17 18:05:43 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Epilobium angustifolium [Chamerion angustifolium],,18,,,,
d9127804-fb36-4967-a450-0f0c577e26dc,4a01685e-5d3a-4e97-b5e4-c2c289469f66,4a01685e-5d3a-4e97-b5e4-c2c289469f66,1,64.95007453827115,-148.29460142720146,POINT (-148.29460142720146 64.95007453827115),2024-07-17 18:05:44 UTC,2024-07-17 18:05:55 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Calamagrostis canadensis,,8,,,,
5815ac60-808f-40e1-a8bf-ac2639058b34,4a01685e-5d3a-4e97-b5e4-c2c289469f66,4a01685e-5d3a-4e97-b5e4-c2c289469f66,1,64.95006464934093,-148.29459419798462,POINT (-148.29459419798462 64.95006464934093),2024-07-17 18:05:56 UTC,2024-07-17 18:06:15 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Coarse woody debris,,35,,,,
a5d44a8f-ae49-4624-8800-b25d715a6baa,4a01685e-5d3a-4e97-b5e4-c2c289469f66,4a01685e-5d3a-4e97-b5e4-c2c289469f66,1,64.95008555438729,-148.29464297267847,POINT (-148.29464297267847 64.95008555438729),2024-07-17 18:06:19 UTC,2024-07-17 18:06:27 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Fine Woody Debris,,0.1,,,,
99e26d5c-5b90-4e21-9531-92913c9ed870,4a01685e-5d3a-4e97-b5e4-c2c289469f66,4a01685e-5d3a-4e97-b5e4-c2c289469f66,1,64.95009144996745,-148.29464354474393,POINT (-148.29464354474393 64.95009144996745),2024-07-17 18:06:28 UTC,2024-07-17 18:06:38 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Litter - herbaceous,,3,,,,
b2ee9db0-b8ff-4e44-b3b5-c76cbb85e89e,4a01685e-5d3a-4e97-b5e4-c2c289469f66,4a01685e-5d3a-4e97-b5e4-c2c289469f66,1,64.95009009460209,-148.29462259093322,POINT (-148.29462259093322 64.95009009460209),2024-07-17 18:06:50 UTC,2024-07-17 18:07:02 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix spp,,0.1,,,,
38ab16dc-818f-47cf-aaca-281249e7271a,331d5858-8249-4f46-8c9c-8a48901ba498,331d5858-8249-4f46-8c9c-8a48901ba498,1,64.95004307260587,-148.2946029001298,POINT (-148.2946029001298 64.95004307260587),2024-07-17 18:10:22 UTC,2024-07-17 18:10:28 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Epilobium angustifolium [Chamerion angustifolium],,25,,,,
5b01ce91-bf49-4620-bbf0-9443ff2854de,331d5858-8249-4f46-8c9c-8a48901ba498,331d5858-8249-4f46-8c9c-8a48901ba498,1,64.95004939764793,-148.29459570143527,POINT (-148.29459570143527 64.95004939764793),2024-07-17 18:10:29 UTC,2024-07-17 18:10:39 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Coarse woody debris,,40,,,,
60586c74-8e3e-4e67-9c2f-24eb1db50d27,331d5858-8249-4f46-8c9c-8a48901ba498,331d5858-8249-4f46-8c9c-8a48901ba498,1,64.95005101452557,-148.29463359837453,POINT (-148.29463359837453 64.95005101452557),2024-07-17 18:10:40 UTC,2024-07-17 18:10:47 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Fine Woody Debris,,10,,,,
04d06eac-e864-4b67-96d1-4390013a6398,331d5858-8249-4f46-8c9c-8a48901ba498,331d5858-8249-4f46-8c9c-8a48901ba498,1,64.9500551297659,-148.29463886613655,POINT (-148.29463886613655 64.9500551297659),2024-07-17 18:10:48 UTC,2024-07-17 18:11:22 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Litter - herbaceous,,12,,,,
8eef105b-f50f-4270-9013-14c774493962,3e5ec2f9-293b-4cb4-ad17-950d28af0fda,3e5ec2f9-293b-4cb4-ad17-950d28af0fda,1,64.94799787029167,-148.3149386243779,POINT (-148.3149386243779 64.94799787029167),2024-07-17 19:02:57 UTC,2024-07-17 19:03:12 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Betula nana,,22,,,,
f48cdb09-cd62-4848-9f55-e4647b517b26,3e5ec2f9-293b-4cb4-ad17-950d28af0fda,3e5ec2f9-293b-4cb4-ad17-950d28af0fda,1,64.94798976596395,-148.3149506431045,POINT (-148.3149506431045 64.94798976596395),2024-07-17 19:03:13 UTC,2024-07-17 19:03:32 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Spiraea beauverdiana (stevenii),,22,,,,
