fulcrum_id,fulcrum_parent_id,fulcrum_record_id,version,created_at,updated_at,created_by,updated_by,species_,species__other,seedling_count,seedling_notes,bd1,bd2,bd3
653481a6-5476-4991-98d7-e312ddd8d37f,6d077289-a275-4de3-a874-266882a547fb,6d077289-a275-4de3-a874-266882a547fb,1,2024-07-22 22:51:33 UTC,2024-07-22 22:51:42 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,1,,0.03,,
4ee06706-5185-429d-b23b-185e69b8b6c3,7c3c92c3-13d3-462a-a956-bae826176929,7c3c92c3-13d3-462a-a956-bae826176929,1,2024-07-23 00:49:09 UTC,2024-07-23 00:50:00 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,,3,,0.19,0.09,0.05
1f3b0b92-2494-4c07-935f-57b63087dbc9,7c3c92c3-13d3-462a-a956-bae826176929,7c3c92c3-13d3-462a-a956-bae826176929,1,2024-07-23 00:49:23 UTC,2024-07-23 00:50:10 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,aspen,,1,,0.23,,
ecef7ea6-fa53-4630-9ddc-e0af92fde898,42f828cf-e332-4726-a4f8-a51e13ba002a,42f828cf-e332-4726-a4f8-a51e13ba002a,1,2024-07-23 01:00:26 UTC,2024-07-23 01:00:38 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,1,,0.09,,
a4eadd5b-08b5-4787-9678-096ccfcdce40,42f828cf-e332-4726-a4f8-a51e13ba002a,42f828cf-e332-4726-a4f8-a51e13ba002a,1,2024-07-23 01:00:39 UTC,2024-07-23 01:01:10 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,,2,,0.04,0.04,
62a5c75a-e5c6-475c-b1e2-14318f53375a,81aecebd-880d-46d9-9d9a-0529779777d0,81aecebd-880d-46d9-9d9a-0529779777d0,1,2024-07-23 01:10:44 UTC,2024-07-23 01:12:38 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,9,,0.18,0.15,0.17
d04508e4-79a2-472e-b553-200afb9d9e42,81aecebd-880d-46d9-9d9a-0529779777d0,81aecebd-880d-46d9-9d9a-0529779777d0,1,2024-07-23 01:12:39 UTC,2024-07-23 01:13:48 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,,9,,0.26,0.24,0.14
f614ee15-047b-40ff-ab92-de951292eb0d,77bec35e-0682-49ef-988f-70027a20ea08,77bec35e-0682-49ef-988f-70027a20ea08,1,2024-07-23 01:35:38 UTC,2024-07-23 01:37:09 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,4,,0.2,0.13,0.12
29139257-4229-4d4a-a704-d7306d4b5d65,464f9490-0ccb-4d69-adf1-710def74e82b,464f9490-0ccb-4d69-adf1-710def74e82b,1,2024-07-23 01:50:04 UTC,2024-07-23 01:50:13 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,aspen,,1,,0.38,,
728e70cf-b223-4de6-b794-0a969f8427c1,464f9490-0ccb-4d69-adf1-710def74e82b,464f9490-0ccb-4d69-adf1-710def74e82b,1,2024-07-23 01:50:14 UTC,2024-07-23 01:51:43 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,3,,0.14,0.09,0.1
7d31f5ab-7c89-4814-ad49-32cd4a65a728,464f9490-0ccb-4d69-adf1-710def74e82b,464f9490-0ccb-4d69-adf1-710def74e82b,1,2024-07-23 01:52:08 UTC,2024-07-23 01:52:28 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,,2,,0.09,0.04,
c8478bae-ab7d-4883-9d22-3740ac475dce,ec713888-f456-4c36-b52d-3ec5611f3fe4,ec713888-f456-4c36-b52d-3ec5611f3fe4,1,2024-07-23 02:03:01 UTC,2024-07-23 02:06:29 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,3,,0.23,0.31,0.12
ffd841e7-3790-4ae7-b075-5980b9bd9d03,bf6d3e5d-f7f1-417f-900f-eb5462c00e57,bf6d3e5d-f7f1-417f-900f-eb5462c00e57,1,2024-07-23 17:44:48 UTC,2024-07-23 17:47:05 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,2,,0.1,0.01,
6811d372-d39c-49bd-8ce2-9bbacef0ffaf,bf6d3e5d-f7f1-417f-900f-eb5462c00e57,bf6d3e5d-f7f1-417f-900f-eb5462c00e57,1,2024-07-23 17:45:11 UTC,2024-07-23 17:47:13 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,7,,0.01,0.01,0.09
2fe75809-123d-41cb-937d-596b911cec8a,6ee7097e-567a-43ad-b1d3-9952f6ab893e,6ee7097e-567a-43ad-b1d3-9952f6ab893e,1,2024-07-23 17:30:27 UTC,2024-07-23 17:30:35 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,,1,,0.01,,
1ffa7a8c-1cfd-4867-a3ce-26f02327885e,0cc8802e-3861-486d-be01-a669192e1cb1,0cc8802e-3861-486d-be01-a669192e1cb1,1,2024-07-23 18:04:33 UTC,2024-07-23 18:04:47 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,1,,0.01,,
395bf8ce-8976-4178-b57f-1a3946adec8b,0cc8802e-3861-486d-be01-a669192e1cb1,0cc8802e-3861-486d-be01-a669192e1cb1,1,2024-07-23 18:04:48 UTC,2024-07-23 18:04:56 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,,1,,0.01,,
8b83c06f-0cd4-4e3d-aa7a-4b2112de398e,201068f3-ee3a-42df-b003-308c59bc0134,201068f3-ee3a-42df-b003-308c59bc0134,1,2024-07-23 18:32:36 UTC,2024-07-23 18:34:23 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,,4,,0.01,0.01,0.1
8c4994cb-01d1-45fc-b99f-ad695a608603,201068f3-ee3a-42df-b003-308c59bc0134,201068f3-ee3a-42df-b003-308c59bc0134,1,2024-07-23 18:35:13 UTC,2024-07-23 18:35:22 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,aspen,,1,,0.11,,
b5bb8631-3555-48a0-8b33-1c26558cd8db,201068f3-ee3a-42df-b003-308c59bc0134,201068f3-ee3a-42df-b003-308c59bc0134,1,2024-07-23 18:35:24 UTC,2024-07-23 18:37:43 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,7,,0.1,0.1,0.09
ddffd1e3-31e9-4bae-b8fa-41cc1eb53ed3,dfdb4664-4033-4e15-bfae-2f9df3165857,dfdb4664-4033-4e15-bfae-2f9df3165857,1,2024-07-23 18:48:44 UTC,2024-07-23 18:49:46 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,7,,0.04,0.09,0.07
eb8b09cf-9277-412e-9821-f886937140a0,dfdb4664-4033-4e15-bfae-2f9df3165857,dfdb4664-4033-4e15-bfae-2f9df3165857,1,2024-07-23 18:49:34 UTC,2024-07-23 18:51:50 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,,16,,0.08,0.11,0.05
cc355cb2-0f0f-4bc8-8f77-f45b75039a0e,5b452307-c9fd-4dff-8dbc-0b7fd7c02100,5b452307-c9fd-4dff-8dbc-0b7fd7c02100,1,2024-07-23 19:40:51 UTC,2024-07-23 19:44:33 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,11,,0.25,0.19,0.05
c766bbd7-2d5c-46bd-be9e-9450ad3a994a,5b452307-c9fd-4dff-8dbc-0b7fd7c02100,5b452307-c9fd-4dff-8dbc-0b7fd7c02100,1,2024-07-23 19:42:26 UTC,2024-07-23 19:44:17 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,,5,,0.04,0.01,0.05
72f84def-62c6-421b-a16d-382c20e0e00f,6213b27e-0d6f-40ea-af1e-c40e04e5a405,6213b27e-0d6f-40ea-af1e-c40e04e5a405,1,2024-07-23 19:55:34 UTC,2024-07-23 19:56:27 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,2,,0.08,0.04,
84ec33af-9c56-4d11-84ab-6ed5a28c0aab,6213b27e-0d6f-40ea-af1e-c40e04e5a405,6213b27e-0d6f-40ea-af1e-c40e04e5a405,1,2024-07-23 19:56:28 UTC,2024-07-23 19:57:03 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,,1,,0.07,,
996b3d79-f3c4-4534-af6f-a00e86575e33,57ccdd07-5d88-40c6-8322-3724ecf7c4e7,57ccdd07-5d88-40c6-8322-3724ecf7c4e7,1,2024-07-23 20:06:38 UTC,2024-07-23 20:07:26 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,17,,0.08,0.07,0.11
0fdbab68-a7a2-43eb-928f-7826ceaf4395,57ccdd07-5d88-40c6-8322-3724ecf7c4e7,57ccdd07-5d88-40c6-8322-3724ecf7c4e7,1,2024-07-23 20:07:29 UTC,2024-07-23 20:08:45 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,,3,,0.07,0.14,0.12
c827b71b-d057-441f-b35a-05fa40ef06fd,d0c1d07b-abae-4797-a241-55a56b28d7d1,d0c1d07b-abae-4797-a241-55a56b28d7d1,1,2024-07-23 20:44:15 UTC,2024-07-23 20:44:31 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,1,,0.01,,
6bd7439a-2cef-47c2-90cb-ec3ff714a616,8e45be27-e41a-4671-8e1b-7cd4c18438d3,8e45be27-e41a-4671-8e1b-7cd4c18438d3,1,2024-07-23 20:58:17 UTC,2024-07-23 20:59:39 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,7,,0.21,0.13,0.08
e4dbb2b9-3fed-41e7-b942-a2054479cdf1,e91a142b-5755-4412-b835-ba96c93fd85c,e91a142b-5755-4412-b835-ba96c93fd85c,1,2024-07-23 23:07:17 UTC,2024-07-23 23:08:39 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,4,,0.2,0.25,0.1
0a62eeb0-21dc-42f2-ac83-59bea0a472d1,e91a142b-5755-4412-b835-ba96c93fd85c,e91a142b-5755-4412-b835-ba96c93fd85c,1,2024-07-23 23:08:59 UTC,2024-07-23 23:09:10 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,,1,,0.1,,
0d30a444-5303-4142-a3d4-5ff02234f147,c54f5278-f567-4b42-8ac1-1c9382c6910c,c54f5278-f567-4b42-8ac1-1c9382c6910c,1,2024-07-23 23:17:55 UTC,2024-07-23 23:18:30 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,1,,0.15,,
1b04ad2c-74c3-4b5f-b613-304a4f45de9c,7994c147-910b-4426-8114-12cb39add6ed,7994c147-910b-4426-8114-12cb39add6ed,1,2024-07-25 21:10:18 UTC,2024-07-25 21:10:42 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,1,,0.11,,
c288e5c1-2ecd-4d92-88f5-edc9867844c8,f7cef4f0-d2a4-4d9c-9078-b3a8ec5b502c,f7cef4f0-d2a4-4d9c-9078-b3a8ec5b502c,1,2024-07-28 17:55:00 UTC,2024-07-28 17:56:05 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,4,,0.01,0.01,0.01
2fab0eb3-42c3-4b9d-85cd-676a7b126eef,91c5b123-ed9e-4394-b84a-cebbb8b4725b,91c5b123-ed9e-4394-b84a-cebbb8b4725b,1,2024-07-28 18:07:05 UTC,2024-07-28 18:07:31 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,5,,0.01,0.01,0.01
a3c3f28f-458e-4ede-b9c3-4fa148ad5f63,8a084948-295b-4d56-a9c2-0f7aa0cd0c3e,8a084948-295b-4d56-a9c2-0f7aa0cd0c3e,1,2024-07-28 18:17:43 UTC,2024-07-28 18:18:38 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,9,,0.01,0.01,0.01
5bff853b-4fa7-43f1-b4e1-c402aba8b7ff,9dacd12a-992b-42b5-8f8a-5c6762a5c68b,9dacd12a-992b-42b5-8f8a-5c6762a5c68b,1,2024-07-28 18:31:25 UTC,2024-07-28 18:32:31 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,4,,0.01,0.02,0.01
2084ed7c-3836-49c3-ba6a-d33efe85d238,03929814-0704-48d9-9749-227f89601f93,03929814-0704-48d9-9749-227f89601f93,1,2024-07-28 18:41:41 UTC,2024-07-28 18:42:25 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,2,,0.01,0.01,0.01
8138b2ef-4ab8-4973-869d-965959275096,3ce0d8b4-ab65-47ca-a819-8b53750b4d47,3ce0d8b4-ab65-47ca-a819-8b53750b4d47,1,2024-07-28 18:51:46 UTC,2024-07-28 18:52:39 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,3,,0.01,0.01,0.01
f04d76f9-16f9-4680-9c20-e5930a2b0d04,699b1114-60d1-4f61-9e72-4fd8f75de7da,699b1114-60d1-4f61-9e72-4fd8f75de7da,1,2024-07-28 19:04:33 UTC,2024-07-28 19:05:27 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,1,,0.01,,
190d8ddd-e15f-4966-9bd7-f710839b3d45,d0f50dea-5a17-4a19-b03e-5711737b7614,d0f50dea-5a17-4a19-b03e-5711737b7614,1,2024-07-28 22:09:26 UTC,2024-07-28 22:09:55 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,,1,,0.9,,
eacf87a3-b84d-4ac6-b139-033e5dbac74e,2a275853-6c8f-4999-ae81-fcbe0841ef97,2a275853-6c8f-4999-ae81-fcbe0841ef97,1,2024-07-28 22:33:34 UTC,2024-07-28 22:33:44 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,,1,,0.01,,
b59f686e-a0d2-4fad-a47c-8aee6d9bb39c,52b1a26d-8834-47e7-bf83-180ed9854f00,52b1a26d-8834-47e7-bf83-180ed9854f00,1,2024-07-28 22:31:03 UTC,2024-07-28 22:31:43 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,1,,0.02,,
fb938db1-e5c3-462a-9115-3426f1928250,52b1a26d-8834-47e7-bf83-180ed9854f00,52b1a26d-8834-47e7-bf83-180ed9854f00,1,2024-07-28 22:31:44 UTC,2024-07-28 22:32:22 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,,1,,0.05,,
15a7f66f-5b00-4f7e-93ce-35ca8093f360,e9cbd192-ab91-4cef-a1a3-d4398e52ab2d,e9cbd192-ab91-4cef-a1a3-d4398e52ab2d,1,2024-07-29 00:56:49 UTC,2024-07-29 00:57:44 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,2,,0.03,0.01,
cd2840de-acbb-44bb-aa1e-1953e4be4864,da400838-3137-43de-9bc4-30e0283b26fb,da400838-3137-43de-9bc4-30e0283b26fb,1,2024-07-29 01:06:56 UTC,2024-07-29 01:07:46 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,4,,0.04,0.01,0.01
f4a5b121-35f7-4fcf-8f50-9142f7597686,17c71b03-adee-4977-b37d-74e2dbd694c2,17c71b03-adee-4977-b37d-74e2dbd694c2,1,2024-07-29 01:33:41 UTC,2024-07-29 01:34:23 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,1,,0.02,,
8176b3b2-1953-484d-9f2d-7038d41bc1d4,1b5997d1-836f-4e4d-85a8-08cef99abb29,1b5997d1-836f-4e4d-85a8-08cef99abb29,1,2024-07-29 01:57:07 UTC,2024-07-29 01:57:26 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,1,,0.03,,
782ab150-8dfa-4048-a605-3d5ce6e11bfa,e9a5ef84-5be5-4352-8a65-200b4c0c93be,e9a5ef84-5be5-4352-8a65-200b4c0c93be,1,2024-07-29 18:51:54 UTC,2024-07-29 18:52:28 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,2,,0.01,0.03,
cba0c05b-275f-4c99-99c5-caad583e0cdd,a312e114-7f02-4bcb-b1f6-6ef894b494d6,a312e114-7f02-4bcb-b1f6-6ef894b494d6,1,2024-07-29 19:08:50 UTC,2024-07-29 19:09:47 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,2,,0.03,0.02,
1347e45e-ee52-46fa-901c-3ddff71e6dae,1448d55a-d900-4bdf-8d9d-803e8c22820e,1448d55a-d900-4bdf-8d9d-803e8c22820e,1,2024-07-29 23:21:32 UTC,2024-07-29 23:21:40 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,1,,0.01,,
9e9448e9-74ec-49a8-ae96-47c0045a5217,9ea834de-9123-4a1a-b642-e885fe2115dd,9ea834de-9123-4a1a-b642-e885fe2115dd,1,2024-07-29 23:29:45 UTC,2024-07-29 23:29:57 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,1,,0.02,,
6dcea012-cf57-473c-b2e2-cb834fd1c96b,89e32b1a-ddf8-45d5-a9dd-265ea35ff484,89e32b1a-ddf8-45d5-a9dd-265ea35ff484,1,2024-07-30 17:45:26 UTC,2024-07-30 17:50:32 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,13,,0.31,0.12,0.09
47760fe0-fe13-47a1-a086-4c987c0327e9,89e32b1a-ddf8-45d5-a9dd-265ea35ff484,89e32b1a-ddf8-45d5-a9dd-265ea35ff484,1,2024-07-30 17:48:58 UTC,2024-07-30 17:51:57 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,,6,,0.11,0.06,0.09
5dd8942d-ffca-43df-a422-2ca1c32d2c33,7afada16-78c6-4296-ac69-1eca6406a2a0,7afada16-78c6-4296-ac69-1eca6406a2a0,1,2024-07-30 18:07:54 UTC,2024-07-30 18:09:09 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,2,,0.11,0.24,
8f85874b-8479-4c90-9e14-dbb938ff5a22,7afada16-78c6-4296-ac69-1eca6406a2a0,7afada16-78c6-4296-ac69-1eca6406a2a0,1,2024-07-30 18:09:15 UTC,2024-07-30 18:10:43 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,,4,,0.36,0.27,0.13
f355823b-d796-43aa-bb0d-2fc869468d80,532f011c-cf47-4f18-963b-f01f46202f8c,532f011c-cf47-4f18-963b-f01f46202f8c,1,2024-07-30 18:25:53 UTC,2024-07-30 18:27:37 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,11,,0.19,0.21,0.09
b9be6e32-52df-49a7-875f-ec1aa368c2fa,532f011c-cf47-4f18-963b-f01f46202f8c,532f011c-cf47-4f18-963b-f01f46202f8c,1,2024-07-30 18:27:38 UTC,2024-07-30 18:29:18 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,,4,,0.18,0.15,0.17
325c269c-49e0-486a-9705-4ae44d67008e,532f011c-cf47-4f18-963b-f01f46202f8c,532f011c-cf47-4f18-963b-f01f46202f8c,1,2024-07-30 18:29:19 UTC,2024-07-30 18:29:44 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,aspen,,1,,0.24,,
07f37b08-25af-4a51-a5a5-b27eae9da600,353195f7-e7ff-4137-a8ab-935387b91a53,353195f7-e7ff-4137-a8ab-935387b91a53,1,2024-07-30 18:42:48 UTC,2024-07-30 18:46:28 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,4,,0.25,0.16,0.07
0d85877b-bc44-4579-8657-99badecc4555,353195f7-e7ff-4137-a8ab-935387b91a53,353195f7-e7ff-4137-a8ab-935387b91a53,1,2024-07-30 18:44:15 UTC,2024-07-30 18:46:23 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,,10,,0.11,0.14,0.21
7af23ea0-06f8-4c05-91d6-c284d72c8212,353195f7-e7ff-4137-a8ab-935387b91a53,353195f7-e7ff-4137-a8ab-935387b91a53,1,2024-07-30 18:46:30 UTC,2024-07-30 18:47:16 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,aspen,,2,,0.3,0.16,
54ce3b52-00e6-42b7-845a-5cf949726e39,0ef80f3f-ef83-43fc-924b-6ff6e8e6fff4,0ef80f3f-ef83-43fc-924b-6ff6e8e6fff4,1,2024-07-30 18:59:03 UTC,2024-07-30 18:59:46 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,3,,0.2,0.15,0.14
70ccf64c-6f75-4099-bed4-fa42c0cb0f34,0ef80f3f-ef83-43fc-924b-6ff6e8e6fff4,0ef80f3f-ef83-43fc-924b-6ff6e8e6fff4,1,2024-07-30 18:59:48 UTC,2024-07-30 19:00:41 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,,2,,0.04,0.05,
2ea9d53a-b173-423c-92f0-dfcb56837b82,b2358125-8650-4ca6-b6a2-faf382d6179b,b2358125-8650-4ca6-b6a2-faf382d6179b,1,2024-07-30 19:16:17 UTC,2024-07-30 19:18:14 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,,4,,0.86,0.06,0.07
21a3268c-093c-4fc7-82e7-de90ea218aae,b2358125-8650-4ca6-b6a2-faf382d6179b,b2358125-8650-4ca6-b6a2-faf382d6179b,1,2024-07-30 19:17:11 UTC,2024-07-30 19:21:54 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,3,,0.29,0.24,0.1
32a01129-4617-441e-b40b-aeb4859bae57,1f0ca226-b8df-4505-8932-08c01e5fbbbc,1f0ca226-b8df-4505-8932-08c01e5fbbbc,1,2024-07-30 21:43:45 UTC,2024-07-30 21:43:57 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,1,,0.05,,
c087e304-499a-478a-8e09-2a2f3cdeb700,86d56ed7-0a2f-4fea-95ff-35b7648b37a2,86d56ed7-0a2f-4fea-95ff-35b7648b37a2,1,2024-07-30 22:13:06 UTC,2024-07-30 22:13:43 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,1,,0.07,,
157a122a-3933-4312-8b42-cafe90eeff90,b1e45e69-95c5-44bb-a602-120e2af78c62,b1e45e69-95c5-44bb-a602-120e2af78c62,1,2024-07-30 22:23:07 UTC,2024-07-30 22:29:39 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,27,,0.09,0.08,0.08
79512505-e1fe-4198-a493-c7f7645e1992,b1e45e69-95c5-44bb-a602-120e2af78c62,b1e45e69-95c5-44bb-a602-120e2af78c62,1,2024-07-30 22:26:14 UTC,2024-07-30 22:29:34 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,,37,,0.01,0.01,0.08
46a85f1e-0cba-430c-b492-26511d9088d1,d8f283a7-ea8d-44a6-ad3e-1ccf3d81044a,d8f283a7-ea8d-44a6-ad3e-1ccf3d81044a,1,2024-07-31 00:13:51 UTC,2024-07-31 00:18:24 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,24,,0.29,0.09,0.08
ca6646b6-839e-4c52-8254-35dcaff4ddbf,d8f283a7-ea8d-44a6-ad3e-1ccf3d81044a,d8f283a7-ea8d-44a6-ad3e-1ccf3d81044a,1,2024-07-31 00:15:52 UTC,2024-07-31 00:18:26 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,,6,,0.1,0.13,0.07
911cc906-4f27-4093-abb6-4106b1428708,c2c0cc2f-c22d-4980-8ccc-535b657dbf6a,c2c0cc2f-c22d-4980-8ccc-535b657dbf6a,1,2024-07-31 00:30:08 UTC,2024-07-31 00:31:59 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,6,,0.34,0.02,0.02
5ec16305-5ef1-4dac-bb7e-decbc0cd08ff,c2c0cc2f-c22d-4980-8ccc-535b657dbf6a,c2c0cc2f-c22d-4980-8ccc-535b657dbf6a,1,2024-07-31 00:33:05 UTC,2024-07-31 00:39:55 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,,9,,0.05,0.07,0.06
897e7b1c-19ef-4251-bb31-d9d233f08fac,304eb6b9-5a20-4d46-8b85-41c84252095c,304eb6b9-5a20-4d46-8b85-41c84252095c,1,2024-07-31 00:51:09 UTC,2024-07-31 00:52:41 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,21,,0.42,0.48,0.14
c428f83c-6100-43cc-a1da-5845df4fd8b1,304eb6b9-5a20-4d46-8b85-41c84252095c,304eb6b9-5a20-4d46-8b85-41c84252095c,1,2024-07-31 00:52:50 UTC,2024-07-31 00:55:04 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,,7,,0.44,0.73,0.19
7336f36a-069c-478a-a085-5182d42e97f2,2243e96a-854e-418e-ac22-cfd0a4a06296,2243e96a-854e-418e-ac22-cfd0a4a06296,1,2024-07-31 01:06:50 UTC,2024-07-31 01:09:23 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,21,,0.22,0.16,0.29
ebb59143-80c4-45d4-94c8-22b6b1789888,2243e96a-854e-418e-ac22-cfd0a4a06296,2243e96a-854e-418e-ac22-cfd0a4a06296,1,2024-07-31 01:09:24 UTC,2024-07-31 01:11:37 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,,3,,0.13,1.04,0.12
bba2268d-142a-4fc6-8165-41a8e42f0394,cf2792c8-e572-44a1-acdd-2221022650a0,cf2792c8-e572-44a1-acdd-2221022650a0,1,2024-07-31 01:22:47 UTC,2024-07-31 01:25:03 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,19,,0.09,0.11,0.14
81d17659-03aa-4f6e-9210-842224abcac1,cf2792c8-e572-44a1-acdd-2221022650a0,cf2792c8-e572-44a1-acdd-2221022650a0,1,2024-07-31 01:25:05 UTC,2024-07-31 01:28:36 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,,41,,0.07,0.07,1
e6586970-a4d8-4a69-8f1b-7f6e88e4b5d0,bffa14d5-5cab-4bee-9155-56842f5d7b0e,bffa14d5-5cab-4bee-9155-56842f5d7b0e,1,2024-07-31 01:40:51 UTC,2024-07-31 01:43:04 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,8,,0.14,0.11,0.09
60600e42-3878-40de-9427-3e2940b5fa36,bffa14d5-5cab-4bee-9155-56842f5d7b0e,bffa14d5-5cab-4bee-9155-56842f5d7b0e,1,2024-07-31 01:43:05 UTC,2024-07-31 01:46:14 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,,18,,0.06,0.01,0.97
bcca40e2-2a4a-4219-83de-292e98ec48e5,d0ad86e1-204e-4272-b71e-91ecc0618e1b,d0ad86e1-204e-4272-b71e-91ecc0618e1b,1,2024-07-31 18:18:31 UTC,2024-07-31 18:22:10 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,black spruce,,39,,0.21,0.07,0.19
d4325193-c30b-412d-8d87-d924fb99ac90,d0ad86e1-204e-4272-b71e-91ecc0618e1b,d0ad86e1-204e-4272-b71e-91ecc0618e1b,1,2024-07-31 18:22:21 UTC,2024-07-31 18:23:51 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,birch,,1,,0.11,,
