fulcrum_id,created_at,updated_at,created_by,updated_by,system_created_at,system_updated_at,version,status,project,assigned_to,latitude,longitude,geometry,date,fire_scar,site,plot,count_1_hr,1_hr_fuel_notes,count_10_hr,10_hr_fuel_notes,count_100_hr,100_hr_fuel_notes,count_1000_hr,1000_hr_fuel_notes
4849ad7d-2cbe-4270-8965-ddfd00832267,2024-07-29 23:49:42 UTC,2024-07-29 23:51:52 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-30 05:38:14 UTC,2024-07-30 05:38:14 UTC,1,,,,,,,2024-07-29,McCoy Creek,McCr2,B,1,,2,,0,,0,
674b4227-63c7-40e0-acc8-d25fbd9f672e,2024-07-29 23:51:53 UTC,2024-07-29 23:54:58 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-30 05:38:14 UTC,2024-07-30 05:38:14 UTC,1,,,,,,,2024-07-29,McCoy Creek,McCr2,C,1,,0,,0,,0,
e869a39c-d757-45ae-897b-409c5459c16f,2024-07-29 20:02:39 UTC,2024-07-29 20:04:42 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-30 05:38:57 UTC,2024-07-30 05:38:57 UTC,1,,,,,,,2024-07-29,McCoy creek,McCr6,A,12,,2,,0,,0,
12f460fd-0c69-440c-9b95-0d4dae850a4f,2024-07-29 20:04:43 UTC,2024-07-29 20:06:11 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-30 05:38:58 UTC,2024-07-30 05:38:58 UTC,1,,,,,,,2024-07-29,McCoy creek,McCr6,B,10,,2,,2,,0,
a9a6cc99-eda9-4f2e-9cf3-60ba9b85e939,2024-07-29 20:06:12 UTC,2024-07-29 20:08:14 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-30 05:38:58 UTC,2024-07-30 05:38:58 UTC,1,,,,,,,2024-07-29,McCoy creek,McCr6,C,8,,0,,5,,0,
1d01f495-ff3e-4f31-a784-258ee2a1ec7f,2024-07-30 19:25:42 UTC,2024-07-30 19:28:39 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-31 15:11:18 UTC,2024-07-31 15:11:18 UTC,1,,,,,,,2024-07-30,Nugget Creek,NuCr1,A,3,,0,,3,,0,
45bfcd51-1ad9-4ec1-a8e3-89cefe640c85,2024-07-30 19:28:41 UTC,2024-07-30 19:31:34 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-31 15:11:18 UTC,2024-07-31 15:11:18 UTC,1,,,,,,,2024-07-30,Nugget Creek,NuCr1,B,8,,1,,0,,0,
9974dba4-ccae-4eac-aa59-ed245cd0fd26,2024-07-30 19:31:35 UTC,2024-07-30 19:34:51 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-31 15:11:19 UTC,2024-07-31 15:11:19 UTC,1,,,,,,,2024-07-30,Nugget Creek,NuCr1,C,6,,2,,0,,0,
be795f33-141f-476a-9d5d-8d130b70aaf7,2024-07-30 22:30:35 UTC,2024-07-30 22:38:15 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-31 15:11:20 UTC,2024-07-31 15:11:20 UTC,1,,,,,,,2024-07-30,Nugget Creek,NuCr2,A,6,,1,,0,,1,
62a035e3-312c-4ab4-869d-f96c1916514d,2024-07-30 22:38:16 UTC,2024-07-30 22:40:24 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-31 15:11:20 UTC,2024-07-31 15:11:20 UTC,1,,,,,,,2024-07-30,Nugget Creek,NuCr2,B,11,,1,,0,,0,
e0400252-b5a9-4856-bfb6-e6bcd23e69d3,2024-07-30 22:40:26 UTC,2024-07-30 22:42:48 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-31 15:11:21 UTC,2024-07-31 15:11:21 UTC,1,,,,,,,2024-07-30,Nugget Creek,NuCr2,C,7,,0,,1,,0,
db55df57-d32b-45b5-b499-2c53b76c037e,2024-07-31 02:06:21 UTC,2024-07-31 02:09:16 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-31 15:11:21 UTC,2024-07-31 15:11:21 UTC,1,,,,,,,2024-07-30,Nugget Creek,NuCr3,A,5,,6,,19,,3,
4ba25de5-7dbc-4a8b-8e49-f80521844d44,2024-07-31 02:09:18 UTC,2024-07-31 02:12:42 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-31 15:11:22 UTC,2024-07-31 15:11:22 UTC,1,,,,,,,2024-07-30,Nugget Creek,NuCr3,B,26,,1,,13,,2,
bdae0ce5-422c-48d2-84d9-dbe6e411b9ad,2024-07-31 02:12:44 UTC,2024-07-31 19:35:36 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-31 15:11:22 UTC,2024-08-01 05:46:46 UTC,2,,,,,,,2024-07-30,Nugget Creek,NuCr3,C,34,,5,,20,,1,
d9d7c8f8-5082-4d8d-9cde-600bf15a4943,2024-07-31 19:36:05 UTC,2024-07-31 19:39:39 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-01 05:46:47 UTC,2024-08-01 05:46:47 UTC,1,,,,,,,2024-07-31,Nugget Creek,NuCr4,A,6,,1,,2,,0,
3380036e-19e7-47ca-8b14-2837e04ecfed,2024-07-31 19:40:04 UTC,2024-07-31 19:43:48 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-01 05:46:48 UTC,2024-08-01 05:46:48 UTC,1,,,,,,,2024-07-31,Nugget Creek,NuCr4,B,3,,2,,1,,2,
be786a47-c37c-45c7-a926-67128641d01c,2024-07-31 19:44:08 UTC,2024-07-31 19:52:54 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-01 05:46:49 UTC,2024-08-01 05:46:49 UTC,1,,,,,,,2024-07-31,Nugget Creek,NuCr4,C,19,,5,,2,,0,
3041dfdf-43cf-44cc-9827-447c72244f1e,2024-07-31 22:37:23 UTC,2024-07-31 22:41:18 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-01 05:46:50 UTC,2024-08-01 05:46:50 UTC,1,,,,,,,2024-07-31,Nugget Creek,NuCr5,A,19,,3,,2,,0,
babfb6a8-613a-4a86-9d15-4a7d59182265,2024-07-31 22:41:20 UTC,2024-07-31 22:44:31 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-01 05:46:50 UTC,2024-08-01 05:46:50 UTC,1,,,,,,,2024-07-31,Nugget Creek,NuCr5,B,9,,2,,3,,0,
e6ee0e5e-7183-4eba-9aef-196210330abf,2024-07-31 22:44:50 UTC,2024-07-31 22:46:37 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-01 05:46:51 UTC,2024-08-01 05:46:51 UTC,1,,,,,,,2024-07-31,Nugget Creek,NuCr5,C,6,,0,,2,,0,
7a6fe5b1-f496-4f06-a738-39875390a7f6,2024-08-01 01:32:35 UTC,2024-08-01 01:37:45 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-01 05:46:51 UTC,2024-08-01 05:46:51 UTC,1,,,,,,,2024-07-31,Nugget Creek,NuCr6,A,2,,1,,10,,4,
02e51de5-f206-43eb-bb44-530488b880a7,2024-08-01 01:37:47 UTC,2024-08-01 01:44:58 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-01 05:46:52 UTC,2024-08-01 05:46:52 UTC,1,,,,,,,2024-07-31,Nugget Creek,NuCr6,B,26,,3,,15,,8,
5f03d746-5435-4864-9447-a00bf10ea52b,2024-08-01 01:45:01 UTC,2024-08-01 01:57:47 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-01 05:46:53 UTC,2024-08-01 05:46:53 UTC,1,,,,,,,2024-07-31,Nugget Creek,NuCr6,C,42,,9,,8,,11,
d772aba3-97af-4941-b07e-cf894a732cb7,2024-08-01 19:40:16 UTC,2024-08-01 19:43:56 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-02 05:29:05 UTC,2024-08-02 05:29:05 UTC,1,,,,,,,2024-08-01,Munson Creek,MuCr1,A,21,,0,,0,,0,
1a907ea8-6b08-4523-843a-b67c3b19f154,2024-08-01 19:43:59 UTC,2024-08-01 19:47:38 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-02 05:29:05 UTC,2024-08-02 05:29:05 UTC,1,,,,,,,2024-08-01,Munson Creek,MuCr1,B,13,,0,,4,,0,
f1918a49-e28a-4247-b405-733f8e2f5e7b,2024-08-01 19:47:43 UTC,2024-08-01 19:51:12 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-02 05:29:06 UTC,2024-08-02 05:29:06 UTC,1,,,,,,,2024-08-01,Munson Creek,MuCr1,C,15,,0,,0,,0,
9fce261f-17f6-453d-ae8f-a6051878537b,2024-08-01 22:41:01 UTC,2024-08-01 22:44:32 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-02 06:09:58 UTC,2024-08-02 06:09:58 UTC,1,,,,,,,2024-08-01,Munson Creek,MuCr2,B,23,,3,,1,,1,
98f98760-9a9c-4358-8fe9-0a940752a4ff,2024-08-01 22:36:33 UTC,2024-08-01 22:44:42 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-02 06:09:59 UTC,2024-08-02 06:09:59 UTC,1,,,,,,,2024-08-01,Munson Creek,MuCr2,A,21,,4,,3,,3,
ed84e4bb-908d-4bf4-9d7b-7d84870d99a1,2024-08-01 22:43:58 UTC,2024-08-01 22:52:28 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-02 06:10:00 UTC,2024-08-02 06:10:00 UTC,1,,,,,,,2024-08-01,Munson Creek,MuCr2,C,37,,3,,4,,3,
6c85c1ce-cc2d-4391-9c53-bec6fd22d2f4,2024-08-02 01:50:55 UTC,2024-08-02 01:55:41 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-02 06:10:00 UTC,2024-08-02 06:10:00 UTC,1,,,,,,,2024-08-01,Munson Creek,MuCr3,A,13,,4,,1,,0,
3bd9e4c0-51c1-4b45-9296-45b6016813d5,2024-08-02 01:55:44 UTC,2024-08-02 01:59:21 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-02 06:10:01 UTC,2024-08-02 06:10:01 UTC,1,,,,,,,2024-08-01,Munson Creek,MuCr3,B,12,,2,,0,,0,
bcdc04fb-0751-40ca-85d4-6a48803869ed,2024-08-02 01:59:41 UTC,2024-08-02 02:02:39 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-02 06:10:01 UTC,2024-08-02 06:10:01 UTC,1,,,,,,,2024-08-01,Munson Creek,MuCr3,C,16,,0,,0,,0,
80112883-12c0-49ff-8fa0-a3fc7034c5ed,2024-08-02 20:10:16 UTC,2024-08-02 20:13:12 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-03 04:15:57 UTC,2024-08-03 04:15:57 UTC,1,,,,,,,2024-08-02,Teklanika ,Tekl4,A,6,,0,,0,,1,
cedc05cf-d6ad-4f3e-b98b-d964312e4f31,2024-08-02 20:13:14 UTC,2024-08-02 20:17:57 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-03 04:15:57 UTC,2024-08-03 04:15:57 UTC,1,,,,,,,2024-08-02,Teklanika ,Tekl4,B,8,,0,,1,,0,
1c00be8c-4d4f-4e85-90f2-188338b3a9b3,2024-08-02 20:17:59 UTC,2024-08-02 20:21:04 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-03 04:15:58 UTC,2024-08-03 04:15:58 UTC,1,,,,,,,2024-08-02,Teklanika ,Tekl4,C,8,,1,,0,,0,
549d092f-beda-4867-a15a-f5f463ee90fe,2024-08-03 01:57:45 UTC,2024-08-03 01:58:32 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-03 04:15:58 UTC,2024-08-03 04:15:58 UTC,1,,,,,,,2024-08-02,Teklanika ,Tekl6,A,0,,1,,0,,0,
3575be0c-b4d5-437d-812d-aa83cb2b606a,2024-08-03 01:58:35 UTC,2024-08-03 01:59:26 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-03 04:15:59 UTC,2024-08-03 04:15:59 UTC,1,,,,,,,2024-08-02,Teklanika ,Tekl6,B,0,,0,,0,,0,
82bd0a69-0964-4f8f-9856-f1eab31e4fd1,2024-08-03 01:59:27 UTC,2024-08-03 02:00:33 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-03 04:15:59 UTC,2024-08-03 04:15:59 UTC,1,,,,,,,2024-08-02,Teklanika ,Tekl6,C,1,,0,,1,,0,
0ac6b665-12b2-4e28-85cd-033f35c31d52,2024-08-02 23:28:41 UTC,2024-08-02 23:33:11 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-03 15:18:36 UTC,2024-08-03 15:18:36 UTC,1,,,,,,,2024-08-02,Teklanika,Tekl5,A,6,,0,,0,,0,
59b337a2-40c2-42ba-9825-19ed924376d3,2024-08-02 23:35:28 UTC,2024-08-02 23:36:36 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-03 15:18:36 UTC,2024-08-03 15:18:36 UTC,1,,,,,,,2024-08-02,Teklanika,Tekl5,B,7,,1,,0,,0,
a130fe2d-38a3-4f03-9cf9-3c58af5e1d56,2024-08-02 23:37:23 UTC,2024-08-02 23:39:36 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-03 15:18:37 UTC,2024-08-03 15:18:37 UTC,1,,,,,,,2024-08-02,Teklanika,Tekl5,C,5,,0,,2,,0,
bb76708f-d23c-447a-8e46-0fc2236b9300,2024-08-03 20:06:34 UTC,2024-08-03 20:07:28 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-04 04:43:49 UTC,2024-08-04 04:43:49 UTC,1,,,,,,,2024-08-03,Teklanika ,Tekl1,B,0,,1,,0,,0,
567409a6-9cc5-4f1e-a35a-0a1b3e97fb46,2024-08-03 20:07:29 UTC,2024-08-03 20:08:00 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-04 04:43:49 UTC,2024-08-04 04:43:49 UTC,1,,,,,,,2024-08-03,Teklanika ,Tekl1,C,0,,0,,0,,0,
82861f0d-6ceb-4084-85fb-930713ad5b86,2024-08-03 20:05:18 UTC,2024-08-03 20:08:04 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-04 04:43:50 UTC,2024-08-04 04:43:50 UTC,1,,,,,,,2024-08-03,Teklanika ,Tekl1,A,0,,0,,0,,0,
1125f536-6ef7-493d-beb9-e40786f51d3d,2024-08-04 01:11:40 UTC,2024-08-04 01:22:23 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-04 04:43:50 UTC,2024-08-04 04:43:50 UTC,1,,,,,,,2024-08-03,Teklanika ,Tekl3,A,0,,0,,0,,0,
47f0992e-98fd-47dc-b8dd-82a00ecca845,2024-08-04 01:22:25 UTC,2024-08-04 01:24:20 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-04 04:43:51 UTC,2024-08-04 04:43:51 UTC,1,,,,,,,2024-08-03,Teklanika ,Tekl3,B,0,,1,,0,,0,
3d420307-73e0-416a-ab0e-fa2ab6896418,2024-08-04 01:44:54 UTC,2024-08-04 01:48:42 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-04 04:43:51 UTC,2024-08-04 04:43:51 UTC,1,,,,,,,2024-08-03,Teklanika ,Tekl3,C,2,,0,,0,,0,
c8427fa8-3cc6-41a2-8878-2ef9dc60a4e7,2024-08-03 23:44:50 UTC,2024-08-03 23:47:04 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-04 04:44:58 UTC,2024-08-04 04:44:58 UTC,1,,,,,,,2024-08-03,Teklanika,Tekl2,A,3,,2,,1,,0,
3a82f50c-a0c4-47fa-9f79-c885adbedc1a,2024-08-03 23:47:06 UTC,2024-08-03 23:49:07 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-04 04:44:59 UTC,2024-08-04 04:44:59 UTC,1,,,,,,,2024-08-03,Teklanika,Tekl2,B,4,,3,,1,,0,
961010f5-965e-4103-91b5-b544d294212c,2024-08-03 23:49:09 UTC,2024-08-03 23:51:50 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-04 04:44:59 UTC,2024-08-04 04:44:59 UTC,1,,,,,,,2024-08-03,Teklanika,Tekl2,C,5,,2,,1,,0,
13f0729b-4269-4517-abbe-6c7a475ba114,2024-08-04 22:53:51 UTC,2024-08-04 22:57:43 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-05 05:44:44 UTC,2024-08-05 05:44:44 UTC,1,,,,,,,2024-08-04,Munson Creek ,MuCr4,A,6,,0,,0,,1,
0877e0cd-1286-4532-89d2-c2b88f8fad53,2024-08-04 22:57:45 UTC,2024-08-04 23:00:48 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-05 05:44:44 UTC,2024-08-05 05:44:44 UTC,1,,,,,,,2024-08-04,Munson Creek ,MuCr4,B,8,,0,,0,,0,
8e730dd6-4b81-4589-96a8-90dda290514b,2024-08-04 23:00:49 UTC,2024-08-04 23:04:08 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-05 05:44:45 UTC,2024-08-05 05:44:45 UTC,1,,,,,,,2024-08-04,Munson Creek ,MuCr4,C,37,,1,,1,,0,
da08d9ab-4133-4550-9a23-5fcc3d191c74,2024-08-05 01:33:17 UTC,2024-08-05 01:34:32 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-05 05:44:45 UTC,2024-08-05 05:44:45 UTC,1,,,,,,,2024-08-04,Munson Creek ,MuCr5,A,8,,1,,0,,0,
d2f8f2bf-9ac2-41ae-93cc-46dc883709a8,2024-08-05 01:34:33 UTC,2024-08-05 01:35:18 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-05 05:44:46 UTC,2024-08-05 05:44:46 UTC,1,,,,,,,2024-08-04,Munson Creek ,MuCr5,B,4,,1,,0,,1,
e026fa1b-324f-45a3-a355-b03bc0b294b3,2024-08-05 01:36:24 UTC,2024-08-05 01:37:02 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-05 05:44:46 UTC,2024-08-05 05:44:46 UTC,1,,,,,,,2024-08-04,Munson Creek ,MuCr5,C,2,,0,,0,,0,
5a34de6d-87e4-45e7-82fc-ff8bd601aa47,2024-08-05 18:51:51 UTC,2024-08-05 18:52:20 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-06 06:01:23 UTC,2024-08-06 06:01:23 UTC,1,,,,,,,2024-08-05,Dry Creek,DrCr1,A,0,,0,,1,,0,
ce87214a-962b-40ff-9b50-abbc06b84ade,2024-08-05 18:52:22 UTC,2024-08-05 18:53:45 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-06 06:01:24 UTC,2024-08-06 06:01:24 UTC,1,,,,,,,2024-08-05,Dry Creek,DrCr1,B,1,,1,,0,,0,
2cd2609c-8ea2-445d-9109-ba93216fef3f,2024-08-05 18:53:47 UTC,2024-08-05 18:54:08 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-06 06:01:25 UTC,2024-08-06 06:01:25 UTC,1,,,,,,,2024-08-05,Dry Creek,DrCr1,C,0,,0,,0,,0,
788c0908-cda7-42ed-82c2-ed122b2f7e20,2024-08-05 22:26:29 UTC,2024-08-05 22:28:29 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-06 06:01:34 UTC,2024-08-06 06:01:34 UTC,1,,,,,,,2024-08-05,Dry Creek ,DrCr2,A,2,,2,,0,,0,
c83606e5-9903-46fd-aecd-81a077a0d550,2024-08-05 22:28:30 UTC,2024-08-05 22:29:50 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-06 06:01:35 UTC,2024-08-06 06:01:35 UTC,1,,,,,,,2024-08-05,Dry Creek ,DrCr2,B,5,,2,,0,,0,
3e933656-9860-452b-b78c-8e8c28651d12,2024-08-05 22:29:51 UTC,2024-08-05 22:31:04 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-06 06:01:36 UTC,2024-08-06 06:01:36 UTC,1,,,,,,,2024-08-05,Dry Creek ,DrCr2,C,5,,0,,0,,0,
155c938b-680d-44a5-9f75-4aacf0165789,2024-08-06 00:49:19 UTC,2024-08-06 00:51:21 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-06 06:01:36 UTC,2024-08-06 06:01:36 UTC,1,,,,,,,2024-08-05,Dry Creek ,DrCr3,A,4,,1,,0,,0,
0e43df92-5dbb-4961-8f62-9776ec02c970,2024-08-06 00:51:23 UTC,2024-08-06 00:55:46 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-06 06:01:36 UTC,2024-08-06 06:01:36 UTC,1,,,,,,,2024-08-05,Dry Creek ,DrCr3,B,3,,1,,0,,0,
6c3f023e-c42e-409a-86c2-70a950c1cc5f,2024-08-06 00:57:12 UTC,2024-08-06 00:58:17 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-06 06:01:37 UTC,2024-08-06 06:01:37 UTC,1,,,,,,,2024-08-05,Dry Creek ,DrCr3,C,4,,0,,0,,0,
139a1753-2c70-480a-b556-d6c0bd410431,2024-08-06 19:55:19 UTC,2024-08-06 19:58:37 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-07 06:26:18 UTC,2024-08-07 06:26:18 UTC,1,,,,,,,2024-08-06,Dry Creek ,DrCr4,A,4,,0,,0,,0,
4730e6eb-8438-4ef5-8f31-e2e73952780b,2024-08-06 19:58:38 UTC,2024-08-06 20:00:19 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-07 06:26:19 UTC,2024-08-07 06:26:19 UTC,1,,,,,,,2024-08-06,Dry Creek ,DrCr4,B,17,,1,,0,,0,
0d1c3790-fab8-4d9f-8537-7aecc219a8d4,2024-08-06 20:00:20 UTC,2024-08-06 20:03:12 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-07 06:26:19 UTC,2024-08-07 06:26:19 UTC,1,,,,,,,2024-08-06,Dry Creek ,DrCr4,C,21,,1,,0,,0,
89142ba5-b4c2-486a-a4d2-9cf701c5f06b,2024-08-06 22:43:33 UTC,2024-08-06 22:45:44 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-07 06:26:20 UTC,2024-08-07 06:26:20 UTC,1,,,,,,,2024-08-06,Dry Creek ,DrCr5,A,4,,0,,0,,0,
912d9603-dd7e-43b6-b4c8-44e9b957eb91,2024-08-06 22:45:45 UTC,2024-08-06 22:47:09 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-07 06:26:21 UTC,2024-08-07 06:26:21 UTC,1,,,,,,,2024-08-06,Dry Creek ,DrCr5,B,11,,1,,0,,0,
8188ebe8-4965-40f6-bc7b-3bd4977bb90c,2024-08-06 22:47:11 UTC,2024-08-06 22:49:23 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-07 06:26:22 UTC,2024-08-07 06:26:22 UTC,1,,,,,,,2024-08-06,Dry Creek ,DrCr5,C,9,,2,,0,,0,
e3a8582f-d36f-45c5-9941-b239ecd92cb9,2024-08-07 01:14:27 UTC,2024-08-07 01:16:24 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-07 06:26:23 UTC,2024-08-07 06:26:23 UTC,1,,,,,,,2024-08-06,Dry Creek ,DrCr6,A,6,,0,,0,,0,
18cdf7d0-603e-47ca-a4a1-14d3571e69eb,2024-08-07 01:16:26 UTC,2024-08-07 01:19:27 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-07 06:26:23 UTC,2024-08-07 06:26:23 UTC,1,,,,,,,2024-08-06,Dry Creek ,DrCr6,B,5,,0,,0,,0,
de426999-bd11-42d7-a374-7fa66d6fb098,2024-08-07 01:19:29 UTC,2024-08-07 01:21:07 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-07 06:26:24 UTC,2024-08-07 06:26:24 UTC,1,,,,,,,2024-08-06,Dry Creek ,DrCr6,C,6,,0,,1,,0,
04e07b40-bf54-4c6c-9d81-c35f3a63e336,2024-08-07 20:23:10 UTC,2024-08-07 20:25:15 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-08 06:28:27 UTC,2024-08-08 06:28:27 UTC,1,,,,,,,2024-08-07,McCoy Creek,McCr3,A,4,,2,,0,,0,
0b1aecbd-8aaf-4205-a62e-7aeb95f03fe4,2024-08-07 20:25:17 UTC,2024-08-07 20:27:20 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-08 06:28:28 UTC,2024-08-08 06:28:28 UTC,1,,,,,,,2024-08-07,McCoy Creek,McCr3,B,5,,1,,0,,0,
468f3ae1-0db2-4409-8383-d4302ceb7542,2024-08-07 20:27:22 UTC,2024-08-07 20:28:59 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-08 06:28:28 UTC,2024-08-08 06:28:28 UTC,1,,,,,,,2024-08-07,McCoy Creek,McCr3,C,7,,1,,0,,0,
