fulcrum_id,created_at,updated_at,created_by,updated_by,system_created_at,system_updated_at,version,status,project,assigned_to,latitude,longitude,geometry,date,fire_scar,site,site_remove,plot,location,location_other,site_notes,seedlings_present,resprouts_present,shrub_regen_present,photos,photos_caption,photos_url,gps_altitude,gps_horizontal_accuracy,gps_vertical_accuracy,gps_speed,gps_course
ca098c09-aca9-402b-a711-89b4241b8aca,2024-07-16 18:42:38 UTC,2024-07-19 23:18:48 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-17 06:22:24 UTC,2024-07-19 23:18:49 UTC,3,,,,,,,2024-07-16,Shovel creek,ShCr1,1,C,6 m,,,yes,no,no,0353a3f2-a085-469c-a62d-06d56f6b4baf,,https://web.fulcrumapp.com/photos/view?photos=0353a3f2-a085-469c-a62d-06d56f6b4baf,,,,,
7b57ce8b-4319-4a5f-a492-266695b3b169,2024-07-16 18:28:54 UTC,2024-07-17 06:51:49 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-17 06:22:25 UTC,2024-07-17 06:51:51 UTC,2,,,,,,,2024-07-16,Shovel creek,ShCr1,1,C,9 m,,,yes,no,no,b3c68552-b3e9-40cf-bf90-afa603f804ec,,https://web.fulcrumapp.com/photos/view?photos=b3c68552-b3e9-40cf-bf90-afa603f804ec,,,,,
ac658f55-7942-4770-8c1e-c4ed0b1f900e,2024-07-16 18:51:55 UTC,2024-07-19 23:18:26 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-17 06:22:26 UTC,2024-07-19 23:18:26 UTC,3,,,,,,,2024-07-16,Shovel creek,ShCr1,1,C,3 m,,,yes,no,no,24d2b130-92a4-4c00-9ed9-495aa4d53f11,,https://web.fulcrumapp.com/photos/view?photos=24d2b130-92a4-4c00-9ed9-495aa4d53f11,,,,,
49f55325-bd58-4fb2-b3c0-0791da395c00,2024-07-16 19:00:21 UTC,2024-07-17 06:52:44 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-17 06:22:27 UTC,2024-07-17 06:52:46 UTC,2,,,,,,,2024-07-16,Shovel creek,ShCr1,1,B,9 m,,,no,no,no,a31acc98-664b-4513-817e-5751c197935b,,https://web.fulcrumapp.com/photos/view?photos=a31acc98-664b-4513-817e-5751c197935b,,,,,
3ea8df41-c390-42db-94d9-0d6b00e28bb6,2024-07-16 19:57:04 UTC,2024-07-17 06:53:53 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-17 06:22:28 UTC,2024-07-17 06:53:55 UTC,2,,,,,,,2024-07-16,Shovel creek,ShCr2,2,C,9 m,,,yes,no,no,a0c01dda-0527-47e7-933e-09abd149f588,,https://web.fulcrumapp.com/photos/view?photos=a0c01dda-0527-47e7-933e-09abd149f588,,,,,
07c7248e-3d93-4ce8-93d2-64c862359dad,2024-07-16 20:07:22 UTC,2024-07-17 06:54:28 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-17 06:22:29 UTC,2024-07-17 06:54:31 UTC,2,,,,,,,2024-07-16,Shovel creek,ShCr2,2,C,6 m,,,no,no,no,5051f965-c04d-45a9-8f65-6cf38fa9945e,,https://web.fulcrumapp.com/photos/view?photos=5051f965-c04d-45a9-8f65-6cf38fa9945e,,,,,
b90bc14e-6228-4fbf-a34b-9c446c66a3e4,2024-07-16 20:11:05 UTC,2024-07-17 06:54:37 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-17 06:22:30 UTC,2024-07-17 06:54:39 UTC,2,,,,,,,2024-07-16,Shovel creek,ShCr2,2,C,3 m,,,yes,no,no,172cf179-883d-4870-a1b5-6a7aa4514009,,https://web.fulcrumapp.com/photos/view?photos=172cf179-883d-4870-a1b5-6a7aa4514009,,,,,
dc712cf3-f9f0-471a-b9b4-9c37ac723fad,2024-07-16 20:19:47 UTC,2024-07-17 06:55:20 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-17 06:22:33 UTC,2024-07-17 06:55:22 UTC,2,,,,,,,2024-07-16,Shovel creek,ShCr2,2,B,9 m,,,yes,no,no,28df8a3a-1624-41b3-b80d-eabe2ca24f58,,https://web.fulcrumapp.com/photos/view?photos=28df8a3a-1624-41b3-b80d-eabe2ca24f58,,,,,
aa45b7fb-4f71-4dad-909b-d50385dd83cb,2024-07-16 21:41:07 UTC,2024-07-17 06:56:24 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-17 06:22:35 UTC,2024-07-17 06:56:26 UTC,2,,,,,,,2024-07-16,Shovel creek,ShCr3,3,C,9 m,,,yes,no,no,2bc79c76-211e-45a3-baf0-1a3468ddc476,,https://web.fulcrumapp.com/photos/view?photos=2bc79c76-211e-45a3-baf0-1a3468ddc476,,,,,
30975695-ad1e-484f-8bfb-c49ab41140f1,2024-07-16 21:46:34 UTC,2024-07-17 06:58:35 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-17 06:22:36 UTC,2024-07-17 06:58:37 UTC,2,,,,,,,2024-07-16,Shovel creek,ShCr3,3,C,6 m,,,yes,no,no,3327c98f-f1b5-4c7f-acf3-492bc996c2bf,,https://web.fulcrumapp.com/photos/view?photos=3327c98f-f1b5-4c7f-acf3-492bc996c2bf,,,,,
52993389-cb4f-4656-88a3-6f34661481d9,2024-07-16 21:52:49 UTC,2024-07-17 06:59:39 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-17 06:22:36 UTC,2024-07-17 06:59:41 UTC,2,,,,,,,2024-07-16,Shovel creek,ShCr3,3,C,3 m,,,yes,no,no,e01b9d3a-6ce8-433d-9dec-8eb441777997,,https://web.fulcrumapp.com/photos/view?photos=e01b9d3a-6ce8-433d-9dec-8eb441777997,,,,,
b8405770-01fa-40ed-8939-09ebd7db0267,2024-07-16 23:00:06 UTC,2024-07-17 07:00:38 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-17 06:22:37 UTC,2024-07-17 07:00:50 UTC,2,,,,,,,2024-07-16,Shovel creek,ShCr4,4,C,9 m,,,no,no,no,1f694551-f0d4-4c15-87a5-5c7651e43ffb,,https://web.fulcrumapp.com/photos/view?photos=1f694551-f0d4-4c15-87a5-5c7651e43ffb,,,,,
90ece7da-05b0-4f06-919c-038b72e78d3d,2024-07-16 23:06:30 UTC,2024-07-17 07:01:33 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-17 06:22:38 UTC,2024-07-17 07:01:35 UTC,2,,,,,,,2024-07-16,Shovel creek,ShCr4,4,C,6 m,,,yes,no,no,081bd90d-3574-461c-ad1e-ff2318f37b37,,https://web.fulcrumapp.com/photos/view?photos=081bd90d-3574-461c-ad1e-ff2318f37b37,,,,,
862da22b-8bf4-42a3-b293-ec0986e2a055,2024-07-16 23:12:18 UTC,2024-07-17 07:02:14 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-17 06:22:39 UTC,2024-07-17 07:02:17 UTC,2,,,,,,,2024-07-16,Shovel creek,ShCr4,4,C,3 m,,,yes,no,no,e5006ec9-dc34-48b1-afef-2b5f57d7633f,,https://web.fulcrumapp.com/photos/view?photos=e5006ec9-dc34-48b1-afef-2b5f57d7633f,,,,,
719b9bca-3702-4c2c-9cb7-3db8e6ae1557,2024-07-16 23:23:39 UTC,2024-07-17 07:02:22 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-17 06:22:39 UTC,2024-07-17 07:02:36 UTC,2,,,,,,,2024-07-16,Shovel creek,ShCr4,4,B,9 m,,,no,no,no,8cd8fd52-f2e1-4b0b-862d-1b969ff7fcd4,,https://web.fulcrumapp.com/photos/view?photos=8cd8fd52-f2e1-4b0b-862d-1b969ff7fcd4,,,,,
584e05aa-0663-4f08-a0fe-11d9802821f4,2024-07-16 18:24:20 UTC,2024-07-17 06:46:46 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-17 06:28:47 UTC,2024-07-17 06:46:48 UTC,2,,,,,,,2024-07-16,Shovel creek,ShCr1,1,A,6 m,,,yes,no,no,1b3e92e3-028a-457d-b97c-423031a9dd9a,,https://web.fulcrumapp.com/photos/view?photos=1b3e92e3-028a-457d-b97c-423031a9dd9a,,,,,
0f60e71e-18fb-407c-93b7-216725fbd490,2024-07-16 18:08:36 UTC,2024-07-17 06:51:12 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-17 06:28:48 UTC,2024-07-17 06:51:17 UTC,2,,,,,,,2024-07-16,Shovel creek,ShCr1,1,A,3 m,,,yes,no,no,1351e35e-f4b4-43fc-a930-f35e4ffbc97e,,https://web.fulcrumapp.com/photos/view?photos=1351e35e-f4b4-43fc-a930-f35e4ffbc97e,,,,,
c27f6ca1-e315-4fc1-ad74-67e4330791ed,2024-07-16 18:41:55 UTC,2024-07-17 06:43:56 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-17 06:28:49 UTC,2024-07-17 06:43:59 UTC,2,,,,,,,2024-07-16,Shovel creek,ShCr2,1,A,9 m,,,no,no,no,cbcd5b26-2283-46c1-908f-f609e7c42ef4,,https://web.fulcrumapp.com/photos/view?photos=cbcd5b26-2283-46c1-908f-f609e7c42ef4,,,,,
8f6790bd-064b-4686-8d87-7e1b1a16d4f7,2024-07-16 18:51:50 UTC,2024-07-17 06:52:05 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-17 06:28:50 UTC,2024-07-17 06:52:06 UTC,2,,,,,,,2024-07-16,Shovel creek,ShCr1,1,B,3 m,,,yes,no,no,8effccf0-7793-4d21-ae42-3f0199113f89,,https://web.fulcrumapp.com/photos/view?photos=8effccf0-7793-4d21-ae42-3f0199113f89,,,,,
50de061d-4c14-4d89-9eac-5d89052c9727,2024-07-16 18:58:02 UTC,2024-07-17 06:52:58 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-17 06:28:52 UTC,2024-07-17 06:53:00 UTC,2,,,,,,,2024-07-16,Shovel creek,ShCr1,1,B,6 m,,,yes,no,no,560ce2cf-f205-4711-9938-f5db8cd619d2,,https://web.fulcrumapp.com/photos/view?photos=560ce2cf-f205-4711-9938-f5db8cd619d2,,,,,
d8c14f4c-500c-42c8-a1bc-fb1a94cc9459,2024-07-16 19:40:12 UTC,2024-07-17 06:53:08 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-17 06:28:57 UTC,2024-07-17 06:53:10 UTC,2,,,,,,,2024-07-16,Shovel creek,ShCr2,2,A,3 m,,,yes,no,no,e7036ae8-e028-42b1-89f7-285695592341,,https://web.fulcrumapp.com/photos/view?photos=e7036ae8-e028-42b1-89f7-285695592341,,,,,
b6eef62e-e087-4e06-8678-6a9b89c900c4,2024-07-16 19:49:30 UTC,2024-07-17 06:53:38 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-17 06:28:59 UTC,2024-07-17 06:53:40 UTC,2,,,,,,,2024-07-16,Shovel creek,ShCr2,2,A,6 m,,,yes,no,yes,94b8f125-373a-4400-919b-c7cf30c15196,,https://web.fulcrumapp.com/photos/view?photos=94b8f125-373a-4400-919b-c7cf30c15196,,,,,
b707602e-5d9e-4647-a717-cd3c5fad8910,2024-07-16 19:59:10 UTC,2024-07-17 06:54:11 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-17 06:29:00 UTC,2024-07-17 06:54:13 UTC,2,,,,,,,2024-07-16,Shovel creek,ShCr2,2,A,9 m,,,yes,no,no,47c98e13-ccb9-4405-8b36-7394807abfcd,,https://web.fulcrumapp.com/photos/view?photos=47c98e13-ccb9-4405-8b36-7394807abfcd,,,,,
3613b0b6-2513-4f36-b3c5-6902f927f527,2024-07-16 20:09:14 UTC,2024-07-17 06:54:58 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-17 06:29:01 UTC,2024-07-17 06:55:00 UTC,2,,,,,,,2024-07-16,Shovel creek,ShCr2,2,B,3 m,,,yes,no,no,fabe080a-e7ea-4769-9ae4-50cf3edd3754,,https://web.fulcrumapp.com/photos/view?photos=fabe080a-e7ea-4769-9ae4-50cf3edd3754,,,,,
a612385c-21b1-4b8b-9847-75f7663e8334,2024-07-16 20:21:27 UTC,2024-07-17 06:55:34 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-17 06:29:02 UTC,2024-07-17 06:55:37 UTC,2,,,,,,,2024-07-16,Shovel creek,ShCr2,2,B,6 m,,,yes,no,no,5da62147-748f-4ff9-be26-6b6fc9bffd92,,https://web.fulcrumapp.com/photos/view?photos=5da62147-748f-4ff9-be26-6b6fc9bffd92,,,,,
9ddb5662-267e-41ba-b530-6d2760cd2d27,2024-07-16 21:28:42 UTC,2024-07-17 06:55:45 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-17 06:29:03 UTC,2024-07-17 06:55:47 UTC,2,,,,,,,2024-07-16,Shovel creek,ShCr3,3,A,3 m,,,yes,no,no,24f5ddee-543c-48f2-8ea3-ace9fcf52b6d,,https://web.fulcrumapp.com/photos/view?photos=24f5ddee-543c-48f2-8ea3-ace9fcf52b6d,,,,,
38a47252-f26a-44dd-9f26-ec679e35ee48,2024-07-16 21:35:54 UTC,2024-07-17 06:55:53 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-17 06:29:04 UTC,2024-07-17 06:55:55 UTC,2,,,,,,,2024-07-16,Shovel creek,ShCr3,3,A,6 m,,,no,no,no,408e1f27-cdf7-4086-8ab1-430c57d679d3,,https://web.fulcrumapp.com/photos/view?photos=408e1f27-cdf7-4086-8ab1-430c57d679d3,,,,,
618bc0b8-7d49-4353-9f51-a01d8aa9b9d4,2024-07-16 21:39:35 UTC,2024-07-17 06:56:02 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-17 06:29:04 UTC,2024-07-17 06:56:04 UTC,2,,,,,,,2024-07-16,Shovel creek,ShCr3,3,A,9 m,,,no,no,no,8c86602e-263e-4a86-b6b4-a4c7c134f34b,,https://web.fulcrumapp.com/photos/view?photos=8c86602e-263e-4a86-b6b4-a4c7c134f34b,,,,,
98141fbe-42b4-4b35-97f1-e59e37618246,2024-07-16 21:44:40 UTC,2024-07-17 06:57:27 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-17 06:29:05 UTC,2024-07-17 06:57:29 UTC,2,,,,,,,2024-07-16,Shovel creek,ShCr3,3,B,3 m,,,no,no,no,c11bcdac-3483-42d1-94c7-9ddc4a73922b,,https://web.fulcrumapp.com/photos/view?photos=c11bcdac-3483-42d1-94c7-9ddc4a73922b,,,,,
9cf9c1a3-1973-4760-afc7-26f9b54da072,2024-07-16 21:49:42 UTC,2024-07-17 06:58:52 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-17 06:29:06 UTC,2024-07-17 06:58:56 UTC,2,,,,,,,2024-07-16,Shovel creek,ShCr3,3,B,6 m,,,yes,no,no,bb6c5c13-8156-4a2a-9f2b-a93953d8b849,,https://web.fulcrumapp.com/photos/view?photos=bb6c5c13-8156-4a2a-9f2b-a93953d8b849,,,,,
724acfcf-b7ae-46b4-a321-498d30642ac9,2024-07-16 21:54:42 UTC,2024-07-17 07:00:09 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-17 06:29:07 UTC,2024-07-17 07:00:11 UTC,2,,,,,,,2024-07-16,Shovel creek,ShCr3,3,B,9 m,,,yes,no,no,971f06a2-8470-49a9-9eca-3ea9c21268af,,https://web.fulcrumapp.com/photos/view?photos=971f06a2-8470-49a9-9eca-3ea9c21268af,,,,,
3cb8b716-9cc1-47fe-9f2b-f08b8b1eb342,2024-07-16 23:02:11 UTC,2024-07-17 07:01:16 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-17 06:29:07 UTC,2024-07-17 07:01:18 UTC,2,,,,,,,2024-07-16,Shovel creek,ShCr4,4,A,6 m,,,yes,no,no,94ff73a3-1192-4de5-97a5-53033fe67e81,,https://web.fulcrumapp.com/photos/view?photos=94ff73a3-1192-4de5-97a5-53033fe67e81,,,,,
5c0c9b17-ea1c-4317-a190-63ac60c8fed6,2024-07-16 23:11:00 UTC,2024-07-17 07:01:59 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-17 06:29:09 UTC,2024-07-17 07:02:01 UTC,2,,,,,,,2024-07-16,Shovel creek,ShCr4,4,A,9 m,,,yes,no,no,86e5f6e5-81cb-4225-b26d-733ce97a58d9,,https://web.fulcrumapp.com/photos/view?photos=86e5f6e5-81cb-4225-b26d-733ce97a58d9,,,,,
93a6e819-eea3-438c-ae76-04519a16aaef,2024-07-16 23:18:18 UTC,2024-07-17 07:02:35 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-17 06:29:10 UTC,2024-07-17 07:02:58 UTC,2,,,,,,,2024-07-16,Shovel creek,ShCr4,4,B,3 m,,,yes,yes,yes,213de9e3-2f0c-4243-973c-595840582467,,https://web.fulcrumapp.com/photos/view?photos=213de9e3-2f0c-4243-973c-595840582467,,,,,
5cfd35a2-6b6a-4db0-8385-756c3e59608e,2024-07-16 23:29:52 UTC,2024-07-17 07:02:43 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-17 06:29:10 UTC,2024-07-17 07:03:19 UTC,2,,,,,,,2024-07-16,Shovel creek,ShCr4,4,B,6 m,,,no,no,no,d8a4abc0-6036-444f-a8ef-22ddd1d9adaa,,https://web.fulcrumapp.com/photos/view?photos=d8a4abc0-6036-444f-a8ef-22ddd1d9adaa,,,,,
9f1f7460-71ff-489f-9863-bf6143bfa198,2024-07-16 22:48:03 UTC,2024-07-17 07:02:51 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-17 06:29:11 UTC,2024-07-17 07:03:02 UTC,2,,,,,,,2024-07-16,Shovel creek,ShCr4,4,A,3 m,,,yes,no,no,2bffb0a5-15c3-497a-945f-3523eb66f8cf,,https://web.fulcrumapp.com/photos/view?photos=2bffb0a5-15c3-497a-945f-3523eb66f8cf,,,,,
38f729a8-0ab1-4752-9b9b-f64bcaf9796f,2024-07-17 18:00:37 UTC,2024-07-17 18:05:08 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-18 05:41:58 UTC,2024-07-18 05:41:58 UTC,1,,,,,,,2024-07-17,Shovel creek,ShCr5,4,C,9 m,,,no,no,no,fe752572-67b4-4863-b642-79aac758e7e4,,https://web.fulcrumapp.com/photos/view?photos=fe752572-67b4-4863-b642-79aac758e7e4,,,,,
4a01685e-5d3a-4e97-b5e4-c2c289469f66,2024-07-17 18:05:11 UTC,2024-07-17 18:09:03 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-18 05:41:59 UTC,2024-07-18 05:41:59 UTC,1,,,,,,,2024-07-17,Shovel creek,ShCr5,4,C,6 m,,,no,no,no,b1570575-1590-4afd-9dc2-83e9078fc6cb,,https://web.fulcrumapp.com/photos/view?photos=b1570575-1590-4afd-9dc2-83e9078fc6cb,,,,,
331d5858-8249-4f46-8c9c-8a48901ba498,2024-07-17 18:09:05 UTC,2024-07-17 18:14:25 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-18 05:42:00 UTC,2024-07-18 05:42:00 UTC,1,,,,,,,2024-07-17,Shovel creek,ShCr5,4,C,3 m,,,no,no,no,9c799904-aca4-4a63-8642-59c72c355560,,https://web.fulcrumapp.com/photos/view?photos=9c799904-aca4-4a63-8642-59c72c355560,,,,,
3e5ec2f9-293b-4cb4-ad17-950d28af0fda,2024-07-17 19:02:32 UTC,2024-07-17 19:09:03 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-18 05:42:01 UTC,2024-07-18 05:42:01 UTC,1,,,,,,,2024-07-17,Shovel creek,ShCr6,4,C,9 m,,,no,no,no,30c66cc6-2fab-4d09-bdaa-a680791f91f7,,https://web.fulcrumapp.com/photos/view?photos=30c66cc6-2fab-4d09-bdaa-a680791f91f7,,,,,
ac7f2414-a142-40b4-8f57-8b74e9f6d40e,2024-07-17 19:09:05 UTC,2024-07-17 19:13:26 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-18 05:42:02 UTC,2024-07-18 05:42:02 UTC,1,,,,,,,2024-07-17,Shovel creek,ShCr6,4,C,6 m,,,no,no,no,53d04286-56b4-41a9-bcab-89b24a091a53,,https://web.fulcrumapp.com/photos/view?photos=53d04286-56b4-41a9-bcab-89b24a091a53,,,,,
c3dd274d-cca4-4c30-bd40-a6d775e5f081,2024-07-17 19:13:29 UTC,2024-07-17 19:18:53 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-18 05:42:03 UTC,2024-07-18 05:42:03 UTC,1,,,,,,,2024-07-17,Shovel creek,ShCr6,4,C,3 m,,,no,no,no,70e69d0d-f124-4551-82e2-15b357f93673,,https://web.fulcrumapp.com/photos/view?photos=70e69d0d-f124-4551-82e2-15b357f93673,,,,,
f8837414-3ff6-44fc-9ff9-0d616f1f2e28,2024-07-17 19:18:58 UTC,2024-07-17 19:26:07 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-18 05:42:04 UTC,2024-07-18 05:42:04 UTC,1,,,,,,,2024-07-17,Shovel creek,ShCr6,4,B,9 m,,,no,no,no,5cc75ebd-dd16-44de-a16d-bb613f9eac3a,,https://web.fulcrumapp.com/photos/view?photos=5cc75ebd-dd16-44de-a16d-bb613f9eac3a,,,,,
c0f90075-eac1-4bad-bd7d-d82e5a5a964b,2024-07-17 17:48:52 UTC,2024-07-17 17:52:53 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-18 05:42:17 UTC,2024-07-18 05:42:17 UTC,1,,,,,,,2024-07-17,Shovel Creek,ShCr5,3,A,3 m,,,no,no,no,2d89c9a0-2b51-4ed8-aa89-c4f38d7f5d99,,https://web.fulcrumapp.com/photos/view?photos=2d89c9a0-2b51-4ed8-aa89-c4f38d7f5d99,,,,,
e881b430-b746-40a6-a91c-3d4335052e17,2024-07-17 17:53:39 UTC,2024-07-17 17:59:08 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-18 05:42:18 UTC,2024-07-18 05:42:18 UTC,1,,,,,,,2024-07-17,Shovel Creek,ShCr5,3,A,6 m,,,yes,no,no,bd14f27b-86ba-41d2-a5bd-e153bd40f54f,,https://web.fulcrumapp.com/photos/view?photos=bd14f27b-86ba-41d2-a5bd-e153bd40f54f,,,,,
7f82075a-52e9-474b-bf35-54a53a7b0fe5,2024-07-17 17:59:56 UTC,2024-07-17 18:03:06 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-18 05:42:18 UTC,2024-07-18 05:42:18 UTC,1,,,,,,,2024-07-17,Shovel Creek,ShCr5,3,A,9 m,,,no,no,no,b38d2a5a-1bc4-4dff-a84f-5cc95fa62cdf,,https://web.fulcrumapp.com/photos/view?photos=b38d2a5a-1bc4-4dff-a84f-5cc95fa62cdf,,,,,
beb19b76-60f1-4269-a3cc-db1b4bcf0d3a,2024-07-17 18:04:10 UTC,2024-07-17 18:08:24 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-18 05:42:19 UTC,2024-07-18 05:42:19 UTC,1,,,,,,,2024-07-17,Shovel Creek,ShCr5,3,B,3 m,,,yes,no,no,41d62a6b-fba6-4173-a8b8-f1ffb43e2a1f,,https://web.fulcrumapp.com/photos/view?photos=41d62a6b-fba6-4173-a8b8-f1ffb43e2a1f,,,,,
66d78f0a-11c4-4d0d-ad26-9e5dbe6ab2a7,2024-07-17 18:08:48 UTC,2024-07-17 18:13:30 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-18 05:42:20 UTC,2024-07-18 05:42:20 UTC,1,,,,,,,2024-07-17,Shovel Creek,ShCr5,3,B,6 m,,,no,no,no,d18222d1-ddbf-4b74-ae55-1bc84e4064a6,,https://web.fulcrumapp.com/photos/view?photos=d18222d1-ddbf-4b74-ae55-1bc84e4064a6,,,,,
bd7aa7c6-d4ae-4e87-ac67-5ab870ca0936,2024-07-17 18:14:21 UTC,2024-07-17 18:18:50 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-18 05:42:20 UTC,2024-07-18 05:42:20 UTC,1,,,,,,,2024-07-17,Shovel Creek,ShCr5,3,B,9 m,,,no,no,no,85606174-d4da-47f7-8bcc-b1c80ea735a7,,https://web.fulcrumapp.com/photos/view?photos=85606174-d4da-47f7-8bcc-b1c80ea735a7,,,,,
f6fdf92e-1cc0-4fcb-bf0a-4674b55774d6,2024-07-17 18:52:25 UTC,2024-07-17 18:57:41 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-18 05:42:21 UTC,2024-07-18 05:42:21 UTC,1,,,,,,,2024-07-17,Shovel Creek,ShCr6,3,A,3 m,,,no,no,no,fb855237-83f6-4d2e-b7ef-0940742d2ed8,,https://web.fulcrumapp.com/photos/view?photos=fb855237-83f6-4d2e-b7ef-0940742d2ed8,,,,,
87afd15e-ad34-409a-9335-8965164d2b6d,2024-07-17 18:58:11 UTC,2024-07-17 19:02:41 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-18 05:42:22 UTC,2024-07-18 05:42:22 UTC,1,,,,,,,2024-07-17,Shovel Creek,ShCr6,3,A,6 m,,,no,no,no,588cee08-dd55-47a4-bff5-5c4c0c236cb7,,https://web.fulcrumapp.com/photos/view?photos=588cee08-dd55-47a4-bff5-5c4c0c236cb7,,,,,
6ecda10b-6d6e-4c96-9d81-1c4867bc84bf,2024-07-17 19:02:42 UTC,2024-07-17 19:07:33 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-18 05:42:22 UTC,2024-07-18 05:42:22 UTC,1,,,,,,,2024-07-17,Shovel Creek,ShCr6,3,A,9 m,,,no,no,no,76c2c2e0-3d0a-4404-b8b3-b57148d1e481,,https://web.fulcrumapp.com/photos/view?photos=76c2c2e0-3d0a-4404-b8b3-b57148d1e481,,,,,
0615be44-3049-496f-8f7c-cb8e3b23867b,2024-07-17 19:08:15 UTC,2024-07-17 19:14:55 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-18 05:42:23 UTC,2024-07-18 05:42:23 UTC,1,,,,,,,2024-07-17,Shovel Creek,ShCr6,3,B,3 m,,,no,no,no,2eb52aab-1b7e-4f84-bbe4-203256cb2b06,,https://web.fulcrumapp.com/photos/view?photos=2eb52aab-1b7e-4f84-bbe4-203256cb2b06,,,,,
2608f64c-b8dd-4907-a657-c75d43720ed9,2024-07-17 19:15:58 UTC,2024-07-17 19:20:22 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-18 05:42:24 UTC,2024-07-18 05:42:24 UTC,1,,,,,,,2024-07-17,Shovel Creek,ShCr6,3,B,6 m,,,no,no,no,97390c1a-be4c-4ec2-ba48-d7cf52b8bc9c,,https://web.fulcrumapp.com/photos/view?photos=97390c1a-be4c-4ec2-ba48-d7cf52b8bc9c,,,,,
4d6543ae-26d0-4407-9547-ec671a923f96,2024-07-18 18:45:54 UTC,2024-07-18 18:52:51 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-19 18:38:55 UTC,2024-07-19 18:38:55 UTC,1,,,,,,,2024-07-18,Lost Horse,LoHo4 ,3,A,6 m,,,no,no,no,475b57a6-5775-468b-90ed-6b43ae710915,,https://web.fulcrumapp.com/photos/view?photos=475b57a6-5775-468b-90ed-6b43ae710915,,,,,
