fulcrum_id,fulcrum_parent_id,fulcrum_record_id,version,created_at,updated_at,created_by,updated_by,shrub_regen_species,shrub_regen_species_other,shrub_regen_count,shrub_notes,s_bd1,s_bd2,s_bd3
30a0bb16-332f-4447-b0f5-9bf887a223cf,cf2792c8-e572-44a1-acdd-2221022650a0,cf2792c8-e572-44a1-acdd-2221022650a0,1,2024-07-31 01:29:58 UTC,2024-07-31 01:30:04 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,2,,,,
34532fa6-2a7e-40fa-8e5d-30d81f400e91,cf2792c8-e572-44a1-acdd-2221022650a0,cf2792c8-e572-44a1-acdd-2221022650a0,1,2024-07-31 01:30:05 UTC,2024-07-31 01:30:09 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,1,,,,
9036cadb-54dc-4cf2-9412-afe55416d038,cf2792c8-e572-44a1-acdd-2221022650a0,cf2792c8-e572-44a1-acdd-2221022650a0,1,2024-07-31 01:30:45 UTC,2024-07-31 01:30:51 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,1,,,,
a7db3ede-14ca-4858-8eb0-cfad5f0bac94,cf2792c8-e572-44a1-acdd-2221022650a0,cf2792c8-e572-44a1-acdd-2221022650a0,1,2024-07-31 01:30:51 UTC,2024-07-31 01:30:55 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,1,,,,
d90a5fa4-3ef5-4a63-9c8f-2318f9ecf4a4,cf2792c8-e572-44a1-acdd-2221022650a0,cf2792c8-e572-44a1-acdd-2221022650a0,1,2024-07-31 01:30:57 UTC,2024-07-31 01:31:43 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,1,,0.1,,
26394bbd-a013-4908-b8b7-a12a983740d9,d0ad86e1-204e-4272-b71e-91ecc0618e1b,d0ad86e1-204e-4272-b71e-91ecc0618e1b,1,2024-07-31 18:23:58 UTC,2024-07-31 18:25:27 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,2,,0.3,0.09,
695a8563-46ef-4c60-a0f0-440bfef057a9,d0ad86e1-204e-4272-b71e-91ecc0618e1b,d0ad86e1-204e-4272-b71e-91ecc0618e1b,1,2024-07-31 18:25:39 UTC,2024-07-31 18:26:01 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,1,,0.16,,
2cad8524-bf7b-44af-a830-fdec87fbbc96,477e7e1c-145a-46b3-98ad-d7571bd05173,477e7e1c-145a-46b3-98ad-d7571bd05173,2,2024-08-01 00:55:50 UTC,2024-08-01 00:56:40 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,1,,0.14,,
9c4a9d7e-1181-4198-9983-9c0542fee6ed,9785d587-694e-4314-bcb4-df9c49111ebd,9785d587-694e-4314-bcb4-df9c49111ebd,1,2024-08-01 18:29:20 UTC,2024-08-01 18:29:57 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,2,,0.4,0.28,
e288feb3-b8b8-4f2f-9497-fef7d84fd4df,7ba6e70d-d232-46a5-b3c8-2a4e135e5021,7ba6e70d-d232-46a5-b3c8-2a4e135e5021,1,2024-08-01 18:40:43 UTC,2024-08-01 18:42:20 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,6,,0.84,0.53,0.36
e8f3fa30-0eeb-43eb-95da-be32f3b54013,7ba6e70d-d232-46a5-b3c8-2a4e135e5021,7ba6e70d-d232-46a5-b3c8-2a4e135e5021,1,2024-08-01 18:42:21 UTC,2024-08-01 18:43:35 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,4,,0.59,0.67,0.64
c8ba2c45-8c2e-4ce6-b369-d865741879b9,7ba6e70d-d232-46a5-b3c8-2a4e135e5021,7ba6e70d-d232-46a5-b3c8-2a4e135e5021,1,2024-08-01 18:43:37 UTC,2024-08-01 18:44:29 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,6,,0.55,0.47,0.5
cf475b25-1234-4acb-8680-9d3ad5ae536d,7ba6e70d-d232-46a5-b3c8-2a4e135e5021,7ba6e70d-d232-46a5-b3c8-2a4e135e5021,1,2024-08-01 18:44:31 UTC,2024-08-01 18:45:21 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,7,,0.49,0.63,0.96
84637181-4e43-4b35-98a7-6005d95dbd1a,12361129-7188-40ba-b626-1efbaa61a3da,12361129-7188-40ba-b626-1efbaa61a3da,1,2024-08-01 18:54:58 UTC,2024-08-01 18:55:23 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,1,,1.04,,
0fc4cf8d-f937-4215-a596-dfabd6d085c6,9b5c336d-a613-4285-984c-8f7652adffde,9b5c336d-a613-4285-984c-8f7652adffde,1,2024-08-02 00:45:03 UTC,2024-08-02 00:45:44 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,1,,0.56,,
ae4dfa03-b954-4261-a52b-37027f97c280,9b5c336d-a613-4285-984c-8f7652adffde,9b5c336d-a613-4285-984c-8f7652adffde,1,2024-08-02 00:47:34 UTC,2024-08-02 00:47:45 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,3,,0.33,0.7,0.35
5571df20-a403-4e02-9784-09c1838a70d9,90045239-a474-49e9-ad9e-96f7b8a4a723,90045239-a474-49e9-ad9e-96f7b8a4a723,1,2024-08-02 19:09:51 UTC,2024-08-02 19:11:14 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,9,,0.23,0.28,0.16
0b19e647-f85e-4c0d-986c-5c0d0d35f990,90045239-a474-49e9-ad9e-96f7b8a4a723,90045239-a474-49e9-ad9e-96f7b8a4a723,1,2024-08-02 19:11:19 UTC,2024-08-02 19:12:34 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,9,,0.25,0.14,0.12
ec99ab5e-0046-48d2-a6dd-1fa6359724f6,90045239-a474-49e9-ad9e-96f7b8a4a723,90045239-a474-49e9-ad9e-96f7b8a4a723,1,2024-08-02 19:12:35 UTC,2024-08-02 19:13:20 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,6,,0.21,0.19,0.24
80a6580c-e1be-49bb-beff-04779b3f3525,90045239-a474-49e9-ad9e-96f7b8a4a723,90045239-a474-49e9-ad9e-96f7b8a4a723,1,2024-08-02 19:13:27 UTC,2024-08-02 19:14:14 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,3,,0.09,0.12,0.1
019fc933-eca4-4aef-94d3-66d59d7e5f6d,3fe900b9-95f9-4024-8a05-8c8115f95630,3fe900b9-95f9-4024-8a05-8c8115f95630,1,2024-08-02 19:24:55 UTC,2024-08-02 19:27:24 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,12,,0.15,0.29,0.19
30ceef96-5c4a-449a-b43c-2cf1cca13311,6625e856-9cc1-4b1f-9da6-7db24eff58b3,6625e856-9cc1-4b1f-9da6-7db24eff58b3,1,2024-08-02 19:46:42 UTC,2024-08-02 19:47:56 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,18,,0.28,0.2,0.34
34e35521-4fd2-4f8b-847d-e62e51624e5d,3e786931-14dd-478e-8878-6ae0ccdffbe6,3e786931-14dd-478e-8878-6ae0ccdffbe6,1,2024-08-02 19:57:14 UTC,2024-08-02 19:58:07 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,4,,0.37,0.35,0.3
0839242e-2fb1-4d95-a4df-afc20767025d,3e786931-14dd-478e-8878-6ae0ccdffbe6,3e786931-14dd-478e-8878-6ae0ccdffbe6,1,2024-08-02 19:58:11 UTC,2024-08-02 19:59:37 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,3,,0.19,0.2,0.24
d0e78168-05fc-4e95-90ec-7ade0c9f101b,0adeadea-e095-4a24-a035-a7eecba932dc,0adeadea-e095-4a24-a035-a7eecba932dc,1,2024-08-02 23:11:18 UTC,2024-08-02 23:13:45 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,12,,0.29,0.27,0.4
33421ae6-08f0-4e20-8ff0-995dc65dfc6f,0adeadea-e095-4a24-a035-a7eecba932dc,0adeadea-e095-4a24-a035-a7eecba932dc,1,2024-08-02 23:13:50 UTC,2024-08-02 23:14:33 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,2,,0.25,0.13,
1814c27a-8b5b-4eb5-a671-47a6d5fe53e1,17e072e2-cecb-40e0-910b-f765a0c02c9e,17e072e2-cecb-40e0-910b-f765a0c02c9e,1,2024-08-03 01:03:04 UTC,2024-08-03 01:03:53 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,2,,0.27,0.26,
05c7618e-e5d3-4f49-90c2-f184c054a17e,e4eae13d-5cdd-41d6-b747-dcba850b7ac3,e4eae13d-5cdd-41d6-b747-dcba850b7ac3,1,2024-08-03 01:12:58 UTC,2024-08-03 01:13:52 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,14,,0.15,0.21,0.24
37f4c77d-fe60-4074-9799-d3c69174e0d6,e4eae13d-5cdd-41d6-b747-dcba850b7ac3,e4eae13d-5cdd-41d6-b747-dcba850b7ac3,1,2024-08-03 01:13:54 UTC,2024-08-03 01:14:37 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,6,,0.22,0.12,0.23
0fccb34c-e486-4759-a6b9-73b0becf5bbd,e4eae13d-5cdd-41d6-b747-dcba850b7ac3,e4eae13d-5cdd-41d6-b747-dcba850b7ac3,1,2024-08-03 01:14:40 UTC,2024-08-03 01:16:13 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,7,,0.21,0.17,0.24
d6cce610-ae18-45aa-a42d-8b2342879f28,4407dd87-cd2c-4fdc-9d95-9cb142d45ad8,4407dd87-cd2c-4fdc-9d95-9cb142d45ad8,1,2024-08-03 01:24:38 UTC,2024-08-03 01:25:08 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,1,,0.15,,
6a3f8635-094d-4608-851e-2b3f686f8027,efc7ba01-acd3-44e0-af9e-8b525413e9cb,efc7ba01-acd3-44e0-af9e-8b525413e9cb,1,2024-08-03 01:50:21 UTC,2024-08-03 01:50:44 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,1,,0.2,,
c1018125-2553-45d3-a109-ba50066af22a,8bda483a-125c-429e-b865-e78325f26267,8bda483a-125c-429e-b865-e78325f26267,1,2024-08-03 19:03:14 UTC,2024-08-03 19:03:49 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,1,,0.1,,
e34e6b5c-a631-49ea-9e05-fdc0d419e45f,0af66da9-3731-48c6-a28a-12d96c86a79d,0af66da9-3731-48c6-a28a-12d96c86a79d,1,2024-08-03 19:21:21 UTC,2024-08-03 19:22:23 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,15,,0.12,0.15,0.11
97a5abf8-b494-4e98-8a95-4de01b6ea622,0af66da9-3731-48c6-a28a-12d96c86a79d,0af66da9-3731-48c6-a28a-12d96c86a79d,1,2024-08-03 19:22:27 UTC,2024-08-03 19:23:20 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,5,,0.19,0.17,0.14
06e32934-f7f7-4611-ac07-897c1c9c2e70,0af66da9-3731-48c6-a28a-12d96c86a79d,0af66da9-3731-48c6-a28a-12d96c86a79d,1,2024-08-03 19:23:22 UTC,2024-08-03 19:25:03 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,14,,0.16,0.17,0.14
de7f4d5c-7379-4c5d-9e99-d71a1b1f869f,b42f759f-575d-423e-be77-4732e65f5536,b42f759f-575d-423e-be77-4732e65f5536,1,2024-08-03 19:33:51 UTC,2024-08-03 19:34:51 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,4,,0.2,0.09,0.13
31d3b14f-1e16-456e-be01-43c1b2f5e5ab,1c022f00-7d2e-45f9-8c7f-b21ef576daa2,1c022f00-7d2e-45f9-8c7f-b21ef576daa2,1,2024-08-03 19:42:08 UTC,2024-08-03 19:42:45 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,2,,0.25,0.11,
d8e974b8-cb00-442c-aa4e-1f25101ace17,1c022f00-7d2e-45f9-8c7f-b21ef576daa2,1c022f00-7d2e-45f9-8c7f-b21ef576daa2,1,2024-08-03 19:42:47 UTC,2024-08-03 19:43:44 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,5,,0.22,0.2,0.23
dc3b6db6-2866-426e-a2e7-404db5150b00,1c022f00-7d2e-45f9-8c7f-b21ef576daa2,1c022f00-7d2e-45f9-8c7f-b21ef576daa2,1,2024-08-03 19:43:44 UTC,2024-08-03 19:44:13 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,2,,0.14,0.21,
bb6e392d-dd7f-4f22-a09c-7201914987ee,8f385e85-a2fb-4426-8eb5-32f6ccc924fc,8f385e85-a2fb-4426-8eb5-32f6ccc924fc,1,2024-08-03 19:53:55 UTC,2024-08-03 19:55:16 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,7,,0.24,0.14,0.18
0e150cdc-3f85-4d3b-a5f2-e28e4a5fe712,8f385e85-a2fb-4426-8eb5-32f6ccc924fc,8f385e85-a2fb-4426-8eb5-32f6ccc924fc,1,2024-08-03 19:55:24 UTC,2024-08-03 19:56:42 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,8,,0.09,0.17,1
2aec595a-fb70-4dee-ab4e-211ecdfb5032,104fc3f6-b743-48ae-82e3-8942525b1aa5,104fc3f6-b743-48ae-82e3-8942525b1aa5,1,2024-08-04 01:18:58 UTC,2024-08-04 01:20:00 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,6,,0.37,0.22,0.2
aff1162f-3ec0-4a88-a8d6-c7a34fb248df,104fc3f6-b743-48ae-82e3-8942525b1aa5,104fc3f6-b743-48ae-82e3-8942525b1aa5,1,2024-08-04 01:20:05 UTC,2024-08-04 01:21:11 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,3,,0.3,0.15,0.29
bdc46ae8-2f0f-49e9-a081-911ca5929f57,02af34d0-63b6-41cd-b186-fd2935f5feb8,02af34d0-63b6-41cd-b186-fd2935f5feb8,1,2024-08-04 01:34:22 UTC,2024-08-04 01:35:21 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,6,,0.21,0.15,0.23
47399f0f-3bd8-4991-88d9-35e23b708603,02af34d0-63b6-41cd-b186-fd2935f5feb8,02af34d0-63b6-41cd-b186-fd2935f5feb8,1,2024-08-04 01:35:24 UTC,2024-08-04 01:36:12 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,2,,0.51,0.32,
8a13edc7-c6d8-4416-b61f-fd0584637d79,02af34d0-63b6-41cd-b186-fd2935f5feb8,02af34d0-63b6-41cd-b186-fd2935f5feb8,1,2024-08-04 01:36:42 UTC,2024-08-04 01:36:55 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,2,,0.09,0.17,
3835a1ab-ea26-4e76-a95f-46b7c8bdd120,18d7b53a-4149-4855-b4b2-c84261fa4eb7,18d7b53a-4149-4855-b4b2-c84261fa4eb7,1,2024-08-04 02:16:39 UTC,2024-08-04 02:17:27 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,4,,0.28,0.17,0.11
47c6f904-918d-4b1f-8b3a-1ca61cba1b27,1be1d23c-88cc-4008-b2ec-e74b03b6c97e,1be1d23c-88cc-4008-b2ec-e74b03b6c97e,1,2024-08-05 00:50:23 UTC,2024-08-05 00:51:42 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,6,,1.1,0.71,0.56
565b8e98-bef4-478f-b570-6d0e6fb53ae3,546eae25-f035-4504-921b-ecca3a4f68a0,546eae25-f035-4504-921b-ecca3a4f68a0,1,2024-08-05 17:53:48 UTC,2024-08-05 17:54:20 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,1,,0.64,,
7b26a1f0-ac86-4d63-a276-efb3526d1158,b6d88c17-7bdd-4d01-9ead-e3cb1aaefc5d,b6d88c17-7bdd-4d01-9ead-e3cb1aaefc5d,1,2024-08-05 18:18:26 UTC,2024-08-05 18:19:18 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,6,,0.75,0.38,0.54
bff5187b-d452-4a22-a75f-a79960119401,bfc9ec58-f9b2-467d-a9b5-8f83aae33622,bfc9ec58-f9b2-467d-a9b5-8f83aae33622,1,2024-08-05 20:13:44 UTC,2024-08-05 20:14:26 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,1,,0.51,,
0bbd53a3-d357-4c44-b340-7200bcae8aa2,bfc9ec58-f9b2-467d-a9b5-8f83aae33622,bfc9ec58-f9b2-467d-a9b5-8f83aae33622,1,2024-08-05 20:15:44 UTC,2024-08-05 20:16:04 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,5,,0.29,0.17,0.23
bfa9ae33-193d-4cf9-a025-51da67801044,ba93507c-b252-4601-8063-9d9e116b53f1,ba93507c-b252-4601-8063-9d9e116b53f1,1,2024-08-05 20:28:39 UTC,2024-08-05 20:29:56 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,3,,0.52,0.43,0.21
bbda1481-6387-4525-9820-467df3f494f4,ba93507c-b252-4601-8063-9d9e116b53f1,ba93507c-b252-4601-8063-9d9e116b53f1,1,2024-08-05 20:29:56 UTC,2024-08-05 20:31:04 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,5,,0.85,0.62,0.55
319f22c9-6a5b-4620-a790-ea182ac86b81,c1c178db-1190-4a95-af76-30170aff21a5,c1c178db-1190-4a95-af76-30170aff21a5,1,2024-08-05 20:53:43 UTC,2024-08-05 20:55:02 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,4,,0.79,0.68,0.51
d6e33b22-7a87-4cca-bad7-6e5a70896be5,c1c178db-1190-4a95-af76-30170aff21a5,c1c178db-1190-4a95-af76-30170aff21a5,1,2024-08-05 20:55:48 UTC,2024-08-05 20:55:58 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,2,,0.21,0.19,
2879f7ca-691f-485c-afe9-2f61b230cd46,6bd53d29-2f7f-47e7-b201-4f0d4412f937,6bd53d29-2f7f-47e7-b201-4f0d4412f937,1,2024-08-05 21:39:32 UTC,2024-08-05 21:40:59 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,5,,0.62,0.54,0.32
b254b060-6854-4251-a840-e0630875c2bc,7fbc0443-4c73-4028-984a-2fb32768484f,7fbc0443-4c73-4028-984a-2fb32768484f,1,2024-08-05 23:37:42 UTC,2024-08-05 23:39:06 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,3,,0.37,0.39,0.4
9a65d13b-c126-4090-9ac3-323063d97ede,7fbc0443-4c73-4028-984a-2fb32768484f,7fbc0443-4c73-4028-984a-2fb32768484f,1,2024-08-05 23:39:08 UTC,2024-08-05 23:41:03 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,4,,0.77,0.35,0.65
25f3e367-a8ff-4d48-8a79-00e9bf9b68f1,7fbc0443-4c73-4028-984a-2fb32768484f,7fbc0443-4c73-4028-984a-2fb32768484f,1,2024-08-05 23:41:05 UTC,2024-08-05 23:41:44 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,2,,0.47,0.76,
ec77a32e-36d7-4b9f-b19d-83135e147bde,7fbc0443-4c73-4028-984a-2fb32768484f,7fbc0443-4c73-4028-984a-2fb32768484f,1,2024-08-05 23:41:45 UTC,2024-08-05 23:43:32 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,13,,0.65,0.1,0.56
0a65f635-0f0f-491b-be07-9e15910ba910,e2f4eb48-ac47-4985-b338-cebf8e2bf9a5,e2f4eb48-ac47-4985-b338-cebf8e2bf9a5,1,2024-08-05 23:57:05 UTC,2024-08-05 23:58:03 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,3,,0.29,0.33,0.31
c112ec85-f9ef-4f24-a0e1-085cca550e7e,78e3aab7-2cb7-48d9-939b-ad09c42b2539,78e3aab7-2cb7-48d9-939b-ad09c42b2539,1,2024-08-06 00:15:00 UTC,2024-08-06 00:15:47 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,8,,0.46,0.51,0.23
9fa30842-f0d9-4f82-bd88-ec12fee89f70,9722a22f-6318-4e14-89ef-efdab2460a2f,9722a22f-6318-4e14-89ef-efdab2460a2f,1,2024-08-06 00:30:13 UTC,2024-08-06 00:31:25 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,9,,0.56,0.5,0.27
d4d39884-784f-4f9e-b2f2-219cb38f7587,baca0dd5-a4c9-4c20-8612-7907f571e59f,baca0dd5-a4c9-4c20-8612-7907f571e59f,1,2024-08-06 21:34:17 UTC,2024-08-06 21:36:08 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,8,,0.87,1.08,1.06
2cdefc46-1e6c-4495-bf47-46990634ddfd,8a338d89-f7a9-40b9-a9b8-96c515745820,8a338d89-f7a9-40b9-a9b8-96c515745820,1,2024-08-06 22:40:02 UTC,2024-08-06 22:40:23 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,1,,1.03,,
84051c2c-80a1-4ed5-9f81-0fb506f44891,f4ce291c-1946-4274-a20d-394ca56098ee,f4ce291c-1946-4274-a20d-394ca56098ee,1,2024-08-07 00:47:16 UTC,2024-08-07 00:48:29 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,Salix,,7,,0.57,0.43,0.53
