fulcrum_id,fulcrum_parent_id,fulcrum_record_id,version,created_at,updated_at,created_by,updated_by,location,green_moss,depth1,org_hit,org_hit_other,thaw_d,thaw_hit,thaw_hit_other,ar_sol_depth1,ar_sol_hit,ar_sol_hit_other,ar_height1,ar_height2,ar_height3,collected,sample_id,smple_num,sample_depth1,sample_depth2,sample_width1,sample_width2,sample_length1,sample_length2,organic_notes,min_depth,m1_depth1,m1_depth2,m2_depth1,m2_depth_2,min_coregrab,mineral_notes,sample_photo,sample_photo_caption,sample_photo_url,general_notes
df6db423-8c17-4b60-94a3-48e6711c03d8,2ca44aaa-6b78-49eb-a73d-8408ee93437b,2ca44aaa-6b78-49eb-a73d-8408ee93437b,2,2024-07-16 22:50:23 UTC,2024-07-16 22:50:38 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,3 m,,0,Rock,,0,Rock,,,,,,,,no,,,,,,,,,,,,,,,,,,,,
7a43f924-0976-47d0-a7eb-84b032439271,2ca44aaa-6b78-49eb-a73d-8408ee93437b,2ca44aaa-6b78-49eb-a73d-8408ee93437b,2,2024-07-16 22:50:40 UTC,2024-07-16 22:50:56 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,6 m,,5.5,Rock,,5.5,Rock,,,,,,,,no,,,,,,,,,,,,,,,,,,,,
77443bbc-9215-4de0-a16b-8ffa9ac23440,2ca44aaa-6b78-49eb-a73d-8408ee93437b,2ca44aaa-6b78-49eb-a73d-8408ee93437b,2,2024-07-16 22:50:57 UTC,2024-07-16 22:51:14 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,9 m,,0,Rock,,0,Rock,,,,,,,,no,,,,,,,,,,,,,,,,,,,,
19211fa7-6b98-4ada-92a4-793f67bec8ea,e0c884e5-d3d3-4c1f-9fe6-038d68656784,e0c884e5-d3d3-4c1f-9fe6-038d68656784,2,2024-07-16 22:52:08 UTC,2024-07-16 22:52:25 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,3 m,,27,Rock,,27,Rock,,,,,,,,no,,,,,,,,,,,,,,,,,,,,
e02c4ab3-706f-4ab2-8829-81019fbe6f3f,e0c884e5-d3d3-4c1f-9fe6-038d68656784,e0c884e5-d3d3-4c1f-9fe6-038d68656784,2,2024-07-16 22:52:26 UTC,2024-07-16 22:52:51 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,6 m,,17.5,Rock,,17.5,Rock,,,,,,,,no,,,,,,,,,,,,,,,,,,,,
a1a67151-b64a-435a-8e91-5eb219bd1ee1,e0c884e5-d3d3-4c1f-9fe6-038d68656784,e0c884e5-d3d3-4c1f-9fe6-038d68656784,2,2024-07-16 22:53:09 UTC,2024-07-16 22:54:42 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,9 m,,62,Rock,,62,Rock,,,,,,,,no,,,,,,,,,,,,,,,,,,,,
78d59bcc-96f1-48c8-9020-6033382297f2,cc4ac4c5-ad42-4a5f-a6f7-4d5aafe2e088,cc4ac4c5-ad42-4a5f-a6f7-4d5aafe2e088,2,2024-07-17 07:12:07 UTC,2024-07-17 07:13:42 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,3 m,,10,Mineral,,100,Rock,,6.5,Mineral,,9,10.5,13,yes,Loho3A,,10,10,9,9,11.5,12,,,5,,5,,Core,,,,,
7e3ac026-ae16-4702-b38e-3c1bb38b8030,cc4ac4c5-ad42-4a5f-a6f7-4d5aafe2e088,cc4ac4c5-ad42-4a5f-a6f7-4d5aafe2e088,2,2024-07-17 07:13:45 UTC,2024-07-17 07:14:24 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,6 m,,8.5,Mineral,,75,Rock,,1.5,Mineral,,18,13,8,no,,,,,,,,,,,,,,,,,,,,
2bf105e4-db2f-4cb2-a7a7-380a5a0e18f4,cc4ac4c5-ad42-4a5f-a6f7-4d5aafe2e088,cc4ac4c5-ad42-4a5f-a6f7-4d5aafe2e088,2,2024-07-17 07:14:26 UTC,2024-07-17 07:15:04 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,9 m,,9.5,Mineral,,85,Rock,,9.5,Mineral,,9,14,18,no,,,,,,,,,,,,,,,,,,,,
29fd76ee-b4d9-4f0b-b17a-601fbce9dc45,3092cefe-f68f-40bb-bd12-60592f608f7d,3092cefe-f68f-40bb-bd12-60592f608f7d,1,2024-07-17 07:15:48 UTC,2024-07-17 07:17:26 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,3 m,,6,"Mineral,Rock",,67,Rock,,3.5,Mineral,,21,18,19,yes,LoHo2C,,7,5.5,8.5,10,9,,,,5,,5,,Core,Big rock removed before mineral,,,,
54708386-08f0-4b1c-8a80-f7b5df30827f,3092cefe-f68f-40bb-bd12-60592f608f7d,3092cefe-f68f-40bb-bd12-60592f608f7d,1,2024-07-17 07:17:27 UTC,2024-07-17 07:17:59 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,6 m,,13,Mineral,,65,Rock,,4,Mineral,,13,11,13.5,no,,,,,,,,,,,,,,,,,,,,
4e2bdd02-d789-411e-9cf6-f9cdceb23231,3092cefe-f68f-40bb-bd12-60592f608f7d,3092cefe-f68f-40bb-bd12-60592f608f7d,1,2024-07-17 07:18:01 UTC,2024-07-17 07:18:36 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,9 m,,5.5,Mineral,,77,Rock,,5.5,Mineral,,16,18,24,no,,,,,,,,,,,,,,,,,,,,
56315b51-7aa7-405e-9b54-8ab3428cfc9a,2ce02965-3a0c-4c12-9c85-002bd7add513,2ce02965-3a0c-4c12-9c85-002bd7add513,1,2024-07-23 22:14:20 UTC,2024-07-23 22:17:11 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,3 m,,16.5,Mineral,,101,>100cm,,,,,,,,no,,,,,,,,,,,,,,,,,,,,
f2e14be3-2b74-4097-8b74-610ecec03313,2ce02965-3a0c-4c12-9c85-002bd7add513,2ce02965-3a0c-4c12-9c85-002bd7add513,1,2024-07-23 22:17:13 UTC,2024-07-23 22:21:40 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,6 m,,13,Mineral,,85,Frozen Ground,,,,,,,,no,,,,,,,,,,,,,,,,,,,,
1622812d-ebca-47f9-b4a7-5450a3bdac86,2ce02965-3a0c-4c12-9c85-002bd7add513,2ce02965-3a0c-4c12-9c85-002bd7add513,1,2024-07-23 22:22:09 UTC,2024-07-23 22:25:30 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,9 m,,23,Mineral,,101,>100cm,,,,,,,,no,,,,,,,,,,,,,,,,,,,,
700ad34f-e804-43b7-8d62-2a4750ad3e6b,565d889a-f7ec-4a05-86bf-c7c64f2e3056,565d889a-f7ec-4a05-86bf-c7c64f2e3056,1,2024-07-23 22:25:48 UTC,2024-07-23 22:31:57 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,3 m,,27,Rock,,101,>100cm,,,,,,,,no,,,,,,,,,,,,,,,,,,,,
74b786cf-0969-473b-84f2-e113126b3a24,565d889a-f7ec-4a05-86bf-c7c64f2e3056,565d889a-f7ec-4a05-86bf-c7c64f2e3056,1,2024-07-23 22:31:58 UTC,2024-07-23 22:36:16 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,6 m,,22,Rock,,101,>100cm,,,,,,,,no,,,,,,,,,,,,,,,,,,,,
793d616c-9e73-4ade-986b-644cd09c3395,565d889a-f7ec-4a05-86bf-c7c64f2e3056,565d889a-f7ec-4a05-86bf-c7c64f2e3056,1,2024-07-23 22:36:43 UTC,2024-07-23 22:40:37 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,9 m,,36,Mineral,,101,>100cm,,,,,,,,no,,,,,,,,,,,,,,,,,,,,
37cbd4a5-2c37-46ee-b224-791bb7b216c7,dc495cf7-7569-4913-b63b-4dc89cc6bafe,dc495cf7-7569-4913-b63b-4dc89cc6bafe,1,2024-07-23 22:09:55 UTC,2024-07-23 22:10:27 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,6 m,,16,Mineral,,101,>100cm,,,,,,,,no,,,,,,,,,,,,,,,,,,,,
0fb14383-2efb-4c06-9b31-016e427e1128,dc495cf7-7569-4913-b63b-4dc89cc6bafe,dc495cf7-7569-4913-b63b-4dc89cc6bafe,1,2024-07-23 22:12:26 UTC,2024-07-23 22:12:49 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,9 m,,11,Mineral,,101,>100cm,,,,,,,,no,,,,,,,,,,,,,,,,,,,,
15972e89-d10b-40a7-9af1-0fe9f00f80b6,dc495cf7-7569-4913-b63b-4dc89cc6bafe,dc495cf7-7569-4913-b63b-4dc89cc6bafe,1,2024-07-23 22:12:54 UTC,2024-07-23 22:56:10 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,3 m,,24,Mineral,,101,>100cm,,,,,,,,no,,,,,,,,,,,,,,,,,,,,
5b1b6104-6667-43d6-a148-1dfbd73e7b96,465b3c8f-ce30-4bdd-9edb-d5ccda707fc6,465b3c8f-ce30-4bdd-9edb-d5ccda707fc6,1,2024-07-28 17:47:16 UTC,2024-07-28 18:03:43 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,3 m,,25,"Mineral,Water",,57,Frozen Ground,,27,"Mineral,Water",,5,3,4,yes,McCr1,,24,25,12,11,10,9,"Sphagnum, standing water at 20 cm, mineral at 37",,5,,0,,Grab,"Unable to core volumetrically, m1 sample is approximate depth grab sample from core estimated based on hole depth. No m2 sample.",,,,"Very wet, standing water while sampling, ar hole depth to mineral"
feb5735e-7dea-4f5c-9f1a-8950ea562155,465b3c8f-ce30-4bdd-9edb-d5ccda707fc6,465b3c8f-ce30-4bdd-9edb-d5ccda707fc6,1,2024-07-28 18:03:45 UTC,2024-07-28 18:07:24 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,6 m,,6.5,Mineral,,48,Frozen Ground,,22,Mineral,,6,7,,no,,,,,,,,,,,,,,,,,,,,6.5 cm of standing water above soil surface 
a87b2e57-125c-4a72-af53-f787c8668647,26636338-a695-402c-a650-1d59a573c6f3,26636338-a695-402c-a650-1d59a573c6f3,1,2024-07-28 18:09:34 UTC,2024-07-28 18:31:48 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,3 m,,27,Mineral,,39,Frozen Ground,,27,Mineral,,3,5.5,,yes,McCr1B,,23.5,21,10,9,12,12,"Bottom 2.5 cm organic came off with corer, in own bag for processing",,5,,5,,,Top 2 cm mineral mixed with organic,,,,"Sampling between tussocks, very wet, standing water at 30 cm depth, AR hole depth same as sample depth"
4b41281d-498d-493c-b2ba-a1bbbc379a51,26636338-a695-402c-a650-1d59a573c6f3,26636338-a695-402c-a650-1d59a573c6f3,1,2024-07-28 18:34:20 UTC,2024-07-28 18:37:25 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,6 m,,23,"Water,Mineral",,39,Frozen Ground,,19,Mineral,,11,10,12,no,,,,,,,,,,,,,,,,,,,,Standing water at 10 cm below surface
b4237a2a-f8a8-4523-a24f-3eebce7304f7,72c888a8-2dbe-4f45-9d9d-226a063fa964,72c888a8-2dbe-4f45-9d9d-226a063fa964,1,2024-07-28 18:38:02 UTC,2024-07-28 18:50:14 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,3 m,,24,"Mineral,Water",,56,Frozen Ground,,34,Mineral,,20,20,7,yes,McCr1C,,23,24,9,9,13,12,,,5,,5,,,Char in mineral sample! Legacy c!,,,,
57502f49-3f76-4dc6-910a-7d6a292dd0f1,72c888a8-2dbe-4f45-9d9d-226a063fa964,72c888a8-2dbe-4f45-9d9d-226a063fa964,1,2024-07-28 18:50:18 UTC,2024-07-28 18:58:08 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,6 m,,28,Mineral,,50,Frozen Ground,,42,"Frozen Ground,Mineral",,3,5.5,4,no,,,,,,,,,,,,,,,,,,,,
a1497956-8d5f-4198-9c02-3b1f83dbf9cf,87d15566-98df-49ec-9974-155bdd06c095,87d15566-98df-49ec-9974-155bdd06c095,1,2024-07-28 21:38:19 UTC,2024-07-28 21:45:49 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,6 m,,1,Mineral,,101,>100cm,,1,Mineral,,7,8,8,no,,,,,,,,,"Remaining organic is entirely char, both for transect and AR",,,,,,,,,,,
11a3c46f-c9e9-45b9-99f5-2ba58b1de657,87d15566-98df-49ec-9974-155bdd06c095,87d15566-98df-49ec-9974-155bdd06c095,1,2024-07-28 21:45:50 UTC,2024-07-28 22:01:41 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,3 m,,1.5,Mineral,,101,>100cm,,2.5,Mineral,,18.5,22,25.5,yes,McCr4C,,1.5,1.5,10,9.5,12,11.5,,,5,,5,,,,,,,
d73c9dca-07ae-4c56-8acf-f865136ca073,8a0502fb-0199-4457-b732-0a7afa056ac8,8a0502fb-0199-4457-b732-0a7afa056ac8,1,2024-07-28 22:01:58 UTC,2024-07-28 22:09:10 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,6 m,,1,Mineral,,101,>100cm,,0.1,Mineral,,22,20.5,,no,,,,,,,,,All remaining organic is char,,,,,,,,,,,"AR tree uprooted, measuring depth of AR to remaining soil on tree roots. Soil on roots is mineral, with green moss growing on top, depth here is the depth of green moss to mineral soil on exposed roots."
4c6cf287-31d8-48d3-9e94-0fe56a08a0a1,8a0502fb-0199-4457-b732-0a7afa056ac8,8a0502fb-0199-4457-b732-0a7afa056ac8,1,2024-07-28 22:09:12 UTC,2024-07-28 22:26:04 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,3 m,,2.5,Mineral,,101,>100cm,,0.1,Mineral,,23,24,,yes,McCr4B,,1.5,1.5,9,9.5,10,10.5,,,5,,5,,,,,,,"AR tree uprooted, measuring adventitious roots to remaining mineral soil on roots, only organic on AR tree is green moss"
9db40987-3a78-40c3-a218-aecd6b51500c,5d04a5f2-b945-4f50-af03-5172c7ad9212,5d04a5f2-b945-4f50-af03-5172c7ad9212,1,2024-07-28 22:27:17 UTC,2024-07-28 22:29:52 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,6 m,,7,Mineral,,82,Rock,,1.5,Mineral,,14,23.5,23,no,,,,,,,,,Burned moss hummock,,,,,,,,,,,AR SOL is char and green moss
2f1af9a6-1e25-4fc1-ba43-8a980f337a92,5d04a5f2-b945-4f50-af03-5172c7ad9212,5d04a5f2-b945-4f50-af03-5172c7ad9212,1,2024-07-28 22:29:58 UTC,2024-07-28 22:47:37 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,3 m,,3,Mineral,,86,Frozen Ground,,5.5,Mineral,,19,17,23,yes,McCr4A,,3.5,4,9.5,10.5,12,12,Organic primarily char and charred CWD,,5,,5,,,"Top of mineral appears mixed with organic, lots of fine roots",,,,
7e9ae3a3-37cb-4080-be12-41075a5a4189,b520b5b6-e795-4f35-a210-6edde9a93895,b520b5b6-e795-4f35-a210-6edde9a93895,1,2024-07-29 00:44:45 UTC,2024-07-29 01:02:56 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,3 m,,35,Frozen Ground,,35,Frozen Ground,,34,Frozen Ground,,1.5,3,3,yes,McCr5A,,37,38,9,8,14,12,Frozen ground before mineral,,0,,0,,,"No mineral samples, hit frozen ground before mineral for both transect and AR",,,,
d14fc2a4-28bc-4c01-a98e-0a3abf815269,b520b5b6-e795-4f35-a210-6edde9a93895,b520b5b6-e795-4f35-a210-6edde9a93895,1,2024-07-29 01:04:41 UTC,2024-07-29 01:06:58 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,6 m,,37,"Mineral,Frozen Ground",,42,Frozen Ground,,37,"Frozen Ground,Mineral",,8,10,13,no,,,,,,,,,,,,,,,,,,,,"Tiny bit of mineral before frozen ground, AR and transect are same depth measurement hole"
7a693266-42e9-4a76-99d1-782b460847f9,9a8d2259-99bd-4323-8a21-b422adb6e36f,9a8d2259-99bd-4323-8a21-b422adb6e36f,1,2024-07-29 01:12:29 UTC,2024-07-29 01:32:53 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,3 m,,39,Mineral,,60,Frozen Ground,,22,Mineral,,5,3,6,yes,McCr5B,,36,38,12,10,11,10,,,5,,5,,,,,,,
b8be068c-e718-4216-9b42-d55eccb8c791,9a8d2259-99bd-4323-8a21-b422adb6e36f,9a8d2259-99bd-4323-8a21-b422adb6e36f,1,2024-07-29 01:32:54 UTC,2024-07-29 01:37:49 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,6 m,,47,"Frozen Ground,Mineral",,57,Frozen Ground,,33,"Water,Mineral",,13.5,3,,no,,,,,,,,,,,,,,,,,,,,
b151c1e0-ff43-428c-a8c5-8b973b5de50e,119adee8-d19d-4440-b743-81054636b6af,119adee8-d19d-4440-b743-81054636b6af,1,2024-07-29 01:38:08 UTC,2024-07-29 01:56:15 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,3 m,,43,Mineral,,55,Frozen Ground,,29.5,Mineral,,5,2,6,yes,McCr5C,,40,38,9,11,10,7,,,5,,0,,,,,,,"No m2 sample, hit frozen ground at bottom of m1 sample"
49a3dd6b-927a-4481-a3e6-c2df0ab06fda,119adee8-d19d-4440-b743-81054636b6af,119adee8-d19d-4440-b743-81054636b6af,1,2024-07-29 01:56:17 UTC,2024-07-29 02:00:35 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,6 m,,33,Mineral,,50,Frozen Ground,,36,Frozen Ground,,3,2,4,no,,,,,,,,,,,,,,,,,,,,
973516a3-6a35-4017-8ba4-113c03b75d05,28a4703c-8e88-40a5-98f2-717ab613cba6,28a4703c-8e88-40a5-98f2-717ab613cba6,1,2024-07-29 18:39:20 UTC,2024-07-29 18:55:31 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,3 m,,28,Mineral,,68,Frozen Ground,,32,Mineral,,3.5,4,,yes,McCr6A,,23,25,12,8,10,11,,,5,,5,,,,,,,
ff82944d-c22f-48ef-bda3-70c40c847483,28a4703c-8e88-40a5-98f2-717ab613cba6,28a4703c-8e88-40a5-98f2-717ab613cba6,1,2024-07-29 18:55:32 UTC,2024-07-29 19:00:46 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,6 m,,41,Mineral,,48,Frozen Ground,,31,Mineral,,4,6,,no,,,,,,,,,,,,,,,,,,,,
37cad0ca-d2fb-4606-a5a6-0eddad016ab2,63fed898-524b-4b36-9ceb-d40bd77fc53c,63fed898-524b-4b36-9ceb-d40bd77fc53c,1,2024-07-29 19:01:02 UTC,2024-07-29 19:14:03 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,3 m,,23,Mineral,,61,Frozen Ground,,35,Mineral,,21,12.5,6,yes,McCr6B,,27,24,11,9,11.5,23,,,5,,5,,,,,,,
de8b0021-b1ae-4b34-a075-9cb651ececfb,63fed898-524b-4b36-9ceb-d40bd77fc53c,63fed898-524b-4b36-9ceb-d40bd77fc53c,1,2024-07-29 19:15:50 UTC,2024-07-29 19:19:21 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,6 m,,37,Mineral,,56,Frozen Ground,,30,Mineral,,3,10,,no,,,,,,,,,,,,,,,,,,,,
c329f9cb-ac07-45da-b09e-2d77934282bd,ff9b39fe-4bf4-46ee-a8f2-1decaf5f5093,ff9b39fe-4bf4-46ee-a8f2-1decaf5f5093,1,2024-07-29 19:19:43 UTC,2024-07-29 19:39:13 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,3 m,,20,"Mineral,Water",,52,Frozen Ground,,29,Mineral,,18,5,,yes,McCr6C,,20,19,10,11,11.5,10,,,5,,,,,"M1 sample taken with corer, M2 sample grab below core hole, likely influenced by standing water",,,,"Sample taken at 3.5 m because of large CWD, water filling hole as coring"
c651deb7-a82a-40fe-8710-bfe852411582,ff9b39fe-4bf4-46ee-a8f2-1decaf5f5093,ff9b39fe-4bf4-46ee-a8f2-1decaf5f5093,1,2024-07-29 19:39:16 UTC,2024-07-29 19:45:11 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,6 m,,33,Mineral,,51,Frozen Ground,,31,Mineral,,39,6,30,no,,,,,,,,,,,,,,,,,,,,
55e0fbfa-5fae-4d25-8ecd-c2f64d261187,fe8b8f91-0bb9-4b26-9696-0f42338c61ae,fe8b8f91-0bb9-4b26-9696-0f42338c61ae,1,2024-07-29 22:48:22 UTC,2024-07-29 22:55:11 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,3 m,,15,Mineral,,46,Frozen Ground,,17,Mineral,,6,7,,yes,McCr2A,,13,14,11,10,10,10,,,5,,5,,,,,,,Sampled between 2 tussocks
868dad64-e417-4581-beb4-1889e1096ede,fe8b8f91-0bb9-4b26-9696-0f42338c61ae,fe8b8f91-0bb9-4b26-9696-0f42338c61ae,1,2024-07-29 22:55:13 UTC,2024-07-29 22:57:59 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,6 m,,29,Mineral,,55,Frozen Ground,,29,Mineral,,8,12,,no,,,,,,,,,,,,,,,,,,,,AR and transect SOL the same hole measurement 
b915c52d-8378-4bfa-998a-9fc507719d8f,0d222a08-0795-4a40-829d-712e17472571,0d222a08-0795-4a40-829d-712e17472571,1,2024-07-29 22:58:18 UTC,2024-07-29 23:09:41 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,3 m,,13,Mineral,,62,Frozen Ground,,17,Mineral,,7,7,10,yes,McCr2B,,10,12,9,8,9,9,,,5,,5,,,,,,,
6433708f-4665-462b-9e82-033a919a4105,0d222a08-0795-4a40-829d-712e17472571,0d222a08-0795-4a40-829d-712e17472571,1,2024-07-29 23:09:43 UTC,2024-07-29 23:14:03 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,6 m,,19.5,Mineral,,88,Frozen Ground,,11,Mineral,,10,12,,no,,,,,,,,,,,,,,,,,,,,
4162a054-da0f-4db7-9511-5f1dfc421f46,eff1fd64-1c11-4ed4-bc42-196ca6cdb56b,eff1fd64-1c11-4ed4-bc42-196ca6cdb56b,1,2024-07-29 23:17:20 UTC,2024-07-29 23:24:58 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,3 m,,20,Mineral,,39,Frozen Ground,,30,Mineral,,4,8,2,yes,McCr2C,,22,20.5,6,9,11,10,,,5,,5,,,,,,,
40cb7469-4fa7-4ae3-8b4b-f95f4e3b1f9e,eff1fd64-1c11-4ed4-bc42-196ca6cdb56b,eff1fd64-1c11-4ed4-bc42-196ca6cdb56b,1,2024-07-29 23:25:02 UTC,2024-07-29 23:28:15 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,6 m,,31,Mineral,,47,Frozen Ground,,31,Mineral,,8,10,4,no,,,,,,,,,,,,,,,,,,,,AR Hole depth same as transect hole
98562c26-f4ef-4150-a247-060382442e00,c44ba923-66e5-43b1-bf1b-538539cd61a1,c44ba923-66e5-43b1-bf1b-538539cd61a1,1,2024-07-30 17:39:44 UTC,2024-07-30 17:55:10 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,3 m,,5.5,Mineral,,47,Rock,,4.5,Mineral,,14,19,15,yes,NuCr1A,,7,5,8.5,9,8,8,,,5,,5,,,Top 2 cm mineral mixed with organic but clearly mineral,,,,
a02ccecf-ee62-4be8-b6e4-f42827e4fff2,c44ba923-66e5-43b1-bf1b-538539cd61a1,c44ba923-66e5-43b1-bf1b-538539cd61a1,1,2024-07-30 17:55:19 UTC,2024-07-30 17:58:07 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,6 m,,3.5,Mineral,,51,Rock,,3,Mineral,,18,12,,no,,,,,,,,,,,,,,,,,,,,
002d1d44-11a2-45e8-82ac-f39881c837e0,c7820dce-6cf6-4f04-baff-f635f201f988,c7820dce-6cf6-4f04-baff-f635f201f988,1,2024-07-30 17:58:20 UTC,2024-07-30 18:12:08 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,3 m,,5,Mineral,,51,Rock,,4.5,Mineral,,20,23.5,21,yes,NuCr1B,,5,3,10.5,10,10,10,,,5,,5,,,M1 includes mixed organic and some char,,,,Sample surface polytrichum. Organic depths include green moss and brown moss.
f7864f9c-019b-4415-9063-4153e85edc6c,c7820dce-6cf6-4f04-baff-f635f201f988,c7820dce-6cf6-4f04-baff-f635f201f988,1,2024-07-30 18:12:09 UTC,2024-07-30 18:19:22 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,6 m,,5,Mineral,,55,Rock,,12,Mineral,,11,9,14,no,,,,,,,,,,,,,,,,,,,,Char and below on surface is a mix of organic and mineral
a960195c-42ca-4b9e-bd28-cf5b12a50ee1,84ff4120-bc5b-4ad6-8a0d-dabffe0535e9,84ff4120-bc5b-4ad6-8a0d-dabffe0535e9,1,2024-07-30 18:20:33 UTC,2024-07-30 18:37:15 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,3 m,,7.5,Rock,,63,Rock,,14.5,Mineral,,5,4,,yes,NuCr1C,,7,8,9,11,10,10.5,Bottom 1 cm organic came off with mineral core in its own bag for processing,,5,,5,,,0.5 cm rock removed between the upper 2 and lower 3 cm of M2 sample,,,,
3975f457-bed8-4596-970b-bf63e7bf7c60,84ff4120-bc5b-4ad6-8a0d-dabffe0535e9,84ff4120-bc5b-4ad6-8a0d-dabffe0535e9,1,2024-07-30 18:37:17 UTC,2024-07-30 18:43:55 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,6 m,,5,Mineral,,53,Rock,,3,Mineral,,29.5,21,24.5,no,,,,,,,,,,,,,,,,,,,,"For all soils at this site - organic vs mineral not entirely clear, below char layer there is a mix of char, mineral, organic that is silty in texture and visually mineral but is held together with lots of fine roots. "
793f06e3-278c-464f-9470-3e967a87a74c,26d233c3-7696-4f29-a615-08cb6495ea7e,26d233c3-7696-4f29-a615-08cb6495ea7e,1,2024-07-30 21:02:43 UTC,2024-07-30 21:21:55 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,3 m,,36.5,Rock,,98,Rock,,25,Mineral,,19,17,1,yes,NuCr2A,,31,30,9,6,11.5,9,,,0,,0,,,,,,,"Sampled at 3.1 m due to CWD, unable to sample mineral because too rocky."
f74ec72b-66d6-4305-9519-c55077164412,26d233c3-7696-4f29-a615-08cb6495ea7e,26d233c3-7696-4f29-a615-08cb6495ea7e,1,2024-07-30 21:21:56 UTC,2024-07-30 21:32:03 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,6 m,,50,Mineral,,61,Rock,,19,Mineral,,20,20,,no,,,,,,,,,,,,,,,,,,,,Closest tree to depth hole is in moss hummock with no exposed AR and same SOL depth. Recorded data for AR here is tree 1m away that has greater extent of burn than at transect
b08dd96b-2113-4e9f-905b-c57d2334f13f,8de2d89b-aa91-4df7-a8c3-7c9fa0f5a30a,8de2d89b-aa91-4df7-a8c3-7c9fa0f5a30a,1,2024-07-30 21:36:03 UTC,2024-07-30 22:08:05 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,3 m,,42,Mineral,,82,Rock,,44,Mineral,,2,0,,yes,NuCr2B,,39,39,11,10,9,8,,,4.5,,4.5,,,,,,,"Sampling at unburned sphagnum at 3m. M1 sample came off of bottom of organic sample, depth is estimated length and width are same dimensions as brownie. M2 sample taken as core below"
